"","species","year","score","bPrime","fPrime","b_bmsy","f_fmsy","basis","gapfilled"
"727","monkfish",1990,0.676557456869898,1,0.917963565151515,1.055041889,0.587807937333333,"F_Fmsy, B_Bmsy",0
"728","monkfish",1990,0.676557456869898,0.728201264166667,0.597570163636364,1.852316966,0.305861744,"F_Fmsy, B_Bmsy",0
"729","monkfish",1991,0.74891073329056,1,0.979594238257576,0.996657551,0.642042929666667,"F_Fmsy, B_Bmsy",0
"730","monkfish",1991,0.74891073329056,0.75529416125,0.686126353030303,1.787294013,0.383791190666667,"F_Fmsy, B_Bmsy",0
"731","monkfish",1992,0.803317011062404,1,1,0.974953336,0.712116493666667,"F_Fmsy, B_Bmsy",0
"732","monkfish",1992,0.803317011062404,0.791224226666667,0.76670304280303,1.701061856,0.454698677666667,"F_Fmsy, B_Bmsy",0
"733","monkfish",1993,0.88067811206605,1,1,0.980162348,0.915359726666667,"F_Fmsy, B_Bmsy",0
"734","monkfish",1993,0.88067811206605,0.836398435416667,0.91027935,1.592643755,0.581045828,"F_Fmsy, B_Bmsy",0
"735","monkfish",1994,0.929725741041538,1,1,0.928289274,1.12785238666667,"F_Fmsy, B_Bmsy",0
"736","monkfish",1994,0.929725741041538,0.864886675,0.993715716666667,1.52427198,0.654469830666667,"F_Fmsy, B_Bmsy",0
"737","monkfish",1995,0.823352763125,1,0.788679284583333,0.911142944,1.36905657233333,"F_Fmsy, B_Bmsy",0
"738","monkfish",1995,0.823352763125,0.858026241666667,1,1.54073702,0.714015382333333,"F_Fmsy, B_Bmsy",0
"739","monkfish",1996,0.76269907625,1,0.65952311,0.866215219,1.472381512,"F_Fmsy, B_Bmsy",0
"740","monkfish",1996,0.76269907625,0.8658750425,1,1.521899898,0.752285397333333,"F_Fmsy, B_Bmsy",0
"741","monkfish",1997,0.74943882125,1,0.6264910025,0.829101011,1.498807198,"F_Fmsy, B_Bmsy",0
"742","monkfish",1997,0.74943882125,0.87238664,1,1.506272064,0.850207673,"F_Fmsy, B_Bmsy",0
"743","monkfish",1998,0.877809943958333,1,0.866896114583333,0.861657334,1.30648310833333,"F_Fmsy, B_Bmsy",0
"744","monkfish",1998,0.877809943958333,0.888723773333333,1,1.467062944,0.915194714,"F_Fmsy, B_Bmsy",0
"745","monkfish",1999,0.950350230833333,1,1,0.98341798,1.146378705,"F_Fmsy, B_Bmsy",0
"746","monkfish",1999,0.950350230833333,0.900700461666667,1,1.438318892,0.923407599,"F_Fmsy, B_Bmsy",0
"747","monkfish",2000,0.94093167,1,1,1.118201155,1.055892082,"F_Fmsy, B_Bmsy",0
"748","monkfish",2000,0.94093167,0.88186334,1,1.483527984,0.819402296666667,"F_Fmsy, B_Bmsy",0
"749","monkfish",2001,0.916207963541667,0.976657116666667,1,1.25602292,1.135642951,"F_Fmsy, B_Bmsy",0
"750","monkfish",2001,0.916207963541667,0.855758810416667,1,1.546178855,0.707183123666667,"F_Fmsy, B_Bmsy",0
"751","monkfish",2002,0.865244101433136,0.947627729166667,1,1.32569345,1.186929881,"F_Fmsy, B_Bmsy",0
"752","monkfish",2002,0.865244101433136,0.832212408333333,0.940697910606061,1.60269022,0.607814161333333,"F_Fmsy, B_Bmsy",0
"753","monkfish",2003,0.819957138528374,0.950431190416667,0.931444718333333,1.318965143,1.25484422533333,"F_Fmsy, B_Bmsy",0
"754","monkfish",2003,0.819957138528374,0.803666029583333,0.938997216287879,1.671201529,0.606317550333333,"F_Fmsy, B_Bmsy",0
"755","monkfish",2004,0.796321423157405,1,0.890174506666667,1.122976082,1.28786039466667,"F_Fmsy, B_Bmsy",0
"756","monkfish",2004,0.796321423157405,0.797910242083333,0.880385164393939,1.685015419,0.554738944666667,"F_Fmsy, B_Bmsy",0
"757","monkfish",2005,0.784114407428442,1,0.890158947083333,0.947606025,1.28787284233333,"F_Fmsy, B_Bmsy",0
"758","monkfish",2005,0.784114407428442,0.783898679583333,0.864996823484848,1.718643169,0.541197204666667,"F_Fmsy, B_Bmsy",0
"759","monkfish",2006,0.810025626831633,1,1,0.848851847,1.174212757,"F_Fmsy, B_Bmsy",0
"760","monkfish",2006,0.810025626831633,0.773549890416667,0.801565951136364,1.743480263,0.485378037,"F_Fmsy, B_Bmsy",0
"761","monkfish",2007,0.797307691372469,1,1,0.849502973,0.969258215,"F_Fmsy, B_Bmsy",0
"762","monkfish",2007,0.797307691372469,0.771747573333333,0.770479109090909,1.747805824,0.458021616,"F_Fmsy, B_Bmsy",0
"763","monkfish",2008,0.775621487719241,1,1,0.917220124,0.728230546333333,"F_Fmsy, B_Bmsy",0
"764","monkfish",2008,0.775621487719241,0.770991762916667,0.714979072348485,1.749619769,0.409181583666667,"F_Fmsy, B_Bmsy",0
"765","monkfish",2009,0.68172953578478,1,0.855159112121212,1.027477536,0.532540018666667,"F_Fmsy, B_Bmsy",0
"766","monkfish",2009,0.68172953578478,0.780468462916667,0.651275462878788,1.726875689,0.353122407333333,"F_Fmsy, B_Bmsy",0
"767","monkfish",2010,0.587198969014559,1,0.678131599621212,1.160307332,0.376755807666667,"F_Fmsy, B_Bmsy",0
"768","monkfish",2010,0.587198969014559,0.81151483,0.611530831060606,1.652364408,0.318147131333333,"F_Fmsy, B_Bmsy",0
"769","monkfish",2011,0.538948659084401,0.953053782916667,0.576297176893939,1.312670921,0.287141515666667,"F_Fmsy, B_Bmsy",0
"770","monkfish",2011,0.538948659084401,0.854072771666667,0.618981345833333,1.550225348,0.324703584333333,"F_Fmsy, B_Bmsy",0
"771","monkfish",2012,0.538948659084401,0.854072771666667,0.618981345833333,1.550225348,0.324703584333333,"F_Fmsy, B_Bmsy",1
"772","monkfish",2013,0.538948659084401,0.854072771666667,0.618981345833333,1.550225348,0.324703584333333,"F_Fmsy, B_Bmsy",1
"773","monkfish",2014,0.538948659084401,0.854072771666667,0.618981345833333,1.550225348,0.324703584333333,"F_Fmsy, B_Bmsy",1
"774","monkfish",2015,0.538948659084401,0.854072771666667,0.618981345833333,1.550225348,0.324703584333333,"F_Fmsy, B_Bmsy",1
"775","monkfish",2016,0.538948659084401,0.854072771666667,0.618981345833333,1.550225348,0.324703584333333,"F_Fmsy, B_Bmsy",1
"776","ocean quahog clam",1980,0.64739884375,0.64739884375,NA,2.046242775,NA,"B_Bmsy only",0
"777","ocean quahog clam",1981,0.6377649325,0.6377649325,NA,2.069364162,NA,"B_Bmsy only",0
"778","ocean quahog clam",1982,0.62813102125,0.62813102125,NA,2.092485549,NA,"B_Bmsy only",0
"779","ocean quahog clam",1983,0.61849711,0.61849711,NA,2.115606936,NA,"B_Bmsy only",0
"780","ocean quahog clam",1984,0.608863198333333,0.608863198333333,NA,2.138728324,NA,"B_Bmsy only",0
"781","ocean quahog clam",1985,0.601637765,0.601637765,NA,2.156069364,NA,"B_Bmsy only",0
"782","ocean quahog clam",1986,0.59441233125,0.59441233125,NA,2.173410405,NA,"B_Bmsy only",0
"783","ocean quahog clam",1987,0.58477842,0.58477842,NA,2.196531792,NA,"B_Bmsy only",0
"784","ocean quahog clam",1988,0.577552986666667,0.577552986666667,NA,2.213872832,NA,"B_Bmsy only",0
"785","ocean quahog clam",1989,0.570327552916667,0.570327552916667,NA,2.231213873,NA,"B_Bmsy only",0
"786","ocean quahog clam",1990,0.563102119583333,0.563102119583333,NA,2.248554913,NA,"B_Bmsy only",0
"787","ocean quahog clam",1991,0.555876685833333,0.555876685833333,NA,2.265895954,NA,"B_Bmsy only",0
"788","ocean quahog clam",1992,0.5486512525,0.5486512525,NA,2.283236994,NA,"B_Bmsy only",0
"789","ocean quahog clam",1993,0.563102119583333,0.563102119583333,NA,2.248554913,NA,"B_Bmsy only",0
"790","ocean quahog clam",1994,0.57514450875,0.57514450875,NA,2.219653179,NA,"B_Bmsy only",0
"791","ocean quahog clam",1995,0.587186897916667,0.587186897916667,NA,2.190751445,NA,"B_Bmsy only",0
"792","ocean quahog clam",1996,0.599229287083333,0.599229287083333,NA,2.161849711,NA,"B_Bmsy only",0
"793","ocean quahog clam",1997,0.61127167625,0.61127167625,NA,2.132947977,NA,"B_Bmsy only",0
"794","ocean quahog clam",1998,0.625722543333333,0.625722543333333,NA,2.098265896,NA,"B_Bmsy only",0
"795","ocean quahog clam",1999,0.6377649325,0.6377649325,NA,2.069364162,NA,"B_Bmsy only",0
"796","ocean quahog clam",2000,0.649807321666667,0.649807321666667,NA,2.040462428,NA,"B_Bmsy only",0
"797","ocean quahog clam",2001,0.661849710833333,0.661849710833333,NA,2.011560694,NA,"B_Bmsy only",0
"798","ocean quahog clam",2002,0.6738921,0.6738921,NA,1.98265896,NA,"B_Bmsy only",0
"799","ocean quahog clam",2003,0.685934489583333,0.685934489583333,NA,1.953757225,NA,"B_Bmsy only",0
"800","ocean quahog clam",2004,0.70038535625,0.70038535625,NA,1.919075145,NA,"B_Bmsy only",0
"801","ocean quahog clam",2005,0.712427745833333,0.712427745833333,NA,1.89017341,NA,"B_Bmsy only",0
"802","ocean quahog clam",2006,0.724470135,0.724470135,NA,1.861271676,NA,"B_Bmsy only",0
"803","ocean quahog clam",2007,0.736512524166667,0.736512524166667,NA,1.832369942,NA,"B_Bmsy only",0
"804","ocean quahog clam",2008,0.748554913333333,0.748554913333333,NA,1.803468208,NA,"B_Bmsy only",0
"805","ocean quahog clam",2009,0.7605973025,0.7605973025,NA,1.774566474,NA,"B_Bmsy only",0
"806","ocean quahog clam",2010,0.775048169583333,0.775048169583333,NA,1.739884393,NA,"B_Bmsy only",0
"807","ocean quahog clam",2011,0.78709055875,0.78709055875,NA,1.710982659,NA,"B_Bmsy only",0
"808","ocean quahog clam",2012,0.78709055875,0.78709055875,NA,1.710982659,NA,"B_Bmsy only",1
"809","ocean quahog clam",2013,0.78709055875,0.78709055875,NA,1.710982659,NA,"B_Bmsy only",1
"810","ocean quahog clam",2014,0.78709055875,0.78709055875,NA,1.710982659,NA,"B_Bmsy only",1
"811","ocean quahog clam",2015,0.78709055875,0.78709055875,NA,1.710982659,NA,"B_Bmsy only",1
"812","ocean quahog clam",2016,0.78709055875,0.78709055875,NA,1.710982659,NA,"B_Bmsy only",1
"813","pollock",1980,0.3754363625,0.3754363625,1,2.69895273,0.684717208,"F_Fmsy, B_Bmsy",0
"814","pollock",1981,0.48630883375,0.48630883375,1,2.432858799,0.80866426,"F_Fmsy, B_Bmsy",0
"815","pollock",1982,0.545704800416667,0.545704800416667,1,2.290308479,0.948255114333333,"F_Fmsy, B_Bmsy",0
"816","pollock",1983,0.597181305,0.597181305,1,2.166764868,0.97833935,"F_Fmsy, B_Bmsy",0
"817","pollock",1984,0.755570549583333,0.755570549583333,1,1.786630681,1.03008423566667,"F_Fmsy, B_Bmsy",0
"818","pollock",1985,0.771409474166667,0.771409474166667,1,1.748617262,1.11311672666667,"F_Fmsy, B_Bmsy",0
"819","pollock",1986,0.614154582586904,0.850604096666667,0.722021660833333,1.558550168,1.42238267133333,"F_Fmsy, B_Bmsy",0
"820","pollock",1987,0.393782280169591,0.9416779125,0.41817087875,1.33997301,1.665463297,"F_Fmsy, B_Bmsy",0
"821","pollock",1988,0.191034897916667,1,0.191034897916667,1.121395853,1.84717208166667,"F_Fmsy, B_Bmsy",0
"822","pollock",1989,0.397111913333333,1,0.397111913333333,1.05487237,1.68231046933333,"F_Fmsy, B_Bmsy",0
"823","pollock",1990,0.700962695416667,1,0.700962695416667,0.959838823,1.43922984366667,"F_Fmsy, B_Bmsy",0
"824","pollock",1991,1,1,1,1.016858951,1.143200963,"F_Fmsy, B_Bmsy",0
"825","pollock",1992,1,1,1,1.064375725,0.920577617666667,"F_Fmsy, B_Bmsy",0
"826","pollock",1993,1,1,1,1.083382434,0.728038508,"F_Fmsy, B_Bmsy",0
"827","pollock",1994,0.930997702651515,1,0.930997702651515,1.102389143,0.599277978333333,"F_Fmsy, B_Bmsy",0
"828","pollock",1995,0.797781860242479,0.96939603,0.822967946590909,1.273449528,0.504211793,"F_Fmsy, B_Bmsy",0
"829","pollock",1996,0.677463288055249,0.92979871875,0.728612843181818,1.368483075,0.421179302,"F_Fmsy, B_Bmsy",0
"830","pollock",1997,0.571804437093655,0.86248329,0.66297451060606,1.530040104,0.363417569333333,"F_Fmsy, B_Bmsy",0
"831","pollock",1998,0.518545996962111,0.82288597875,0.630155343939394,1.625073651,0.334536702666667,"F_Fmsy, B_Bmsy",0
"832","pollock",1999,0.477668797339429,0.771409474166667,0.619215621969697,1.748617262,0.324909747333333,"F_Fmsy, B_Bmsy",0
"833","pollock",2000,0.439503170884932,0.735771894166667,0.597336177651515,1.834147454,0.305655836333333,"F_Fmsy, B_Bmsy",0
"834","pollock",2001,0.364824634567982,0.644698078333333,0.565884476515152,2.052724612,0.277978339333333,"F_Fmsy, B_Bmsy",0
"835","pollock",2002,0.297228684606105,0.55758399375,0.533065310227273,2.261798415,0.249097473,"F_Fmsy, B_Bmsy",0
"836","pollock",2003,0.205535572251852,0.40315448,0.509818400757576,2.632429248,0.228640192666667,"F_Fmsy, B_Bmsy",0
"837","pollock",2004,0.154623718236697,0.32791958875,0.471529373484848,2.812992987,0.194945848666667,"F_Fmsy, B_Bmsy",0
"838","pollock",2005,0.156921380238583,0.343758513333333,0.45648725530303,2.774979568,0.181708784666667,"F_Fmsy, B_Bmsy",0
"839","pollock",2006,0.149073194147141,0.3397987825,0.438710206818182,2.784482922,0.166064982,"F_Fmsy, B_Bmsy",0
"840","pollock",2007,0.178666628574133,0.383355824583333,0.466059512121212,2.679946021,0.190132370666667,"F_Fmsy, B_Bmsy",0
"841","pollock",2008,0.234577902200268,0.426912867083333,0.549474893560606,2.575409119,0.263537906333333,"F_Fmsy, B_Bmsy",0
"842","pollock",2009,0.312697579333503,0.506107489166667,0.617848156818182,2.385342026,0.323706378,"F_Fmsy, B_Bmsy",0
"843","pollock",2010,0.39101623523071,0.597181305,0.654769718939394,2.166764868,0.356197352666667,"F_Fmsy, B_Bmsy",0
"844","pollock",2011,0.412120276570492,0.609060498333333,0.676649163257576,2.138254804,0.375451263666667,"F_Fmsy, B_Bmsy",0
"845","pollock",2012,0.460537326766709,0.668456465,0.688956350757576,1.995704484,0.386281588666667,"F_Fmsy, B_Bmsy",0
"846","pollock",2013,0.477999905656156,0.684295389583333,0.698528607575758,1.957691065,0.394705174666667,"F_Fmsy, B_Bmsy",0
"847","pollock",2014,0.553622309802963,0.886241676666667,0.624685482954545,1.473019976,0.329723225,"F_Fmsy, B_Bmsy",0
"848","pollock",2015,0.553622309802963,0.886241676666667,0.624685482954545,1.473019976,0.329723225,"F_Fmsy, B_Bmsy",1
"849","pollock",2016,0.553622309802963,0.886241676666667,0.624685482954545,1.473019976,0.329723225,"F_Fmsy, B_Bmsy",1
"850","sailfish",1980,0.844414566164773,0.8625,0.979031381060606,1.53,0.641547615333333,"F_Fmsy, B_Bmsy",0
"851","sailfish",1981,0.870833333333333,0.870833333333333,1,1.51,0.698393606333333,"F_Fmsy, B_Bmsy",0
"852","sailfish",1982,0.879166666666667,0.879166666666667,1,1.49,0.755239597666667,"F_Fmsy, B_Bmsy",0
"853","sailfish",1983,0.891666666666667,0.891666666666667,1,1.46,0.860810724333333,"F_Fmsy, B_Bmsy",0
"854","sailfish",1984,0.904166666666667,0.904166666666667,1,1.43,0.917656715666667,"F_Fmsy, B_Bmsy",0
"855","sailfish",1985,0.916666666666667,0.916666666666667,1,1.4,0.925777571333333,"F_Fmsy, B_Bmsy",0
"856","sailfish",1986,0.920833333333334,0.920833333333334,1,1.39,0.950140139,"F_Fmsy, B_Bmsy",0
"857","sailfish",1987,0.933333333333333,0.933333333333333,1,1.36,0.966381850666667,"F_Fmsy, B_Bmsy",0
"858","sailfish",1988,0.941666666666667,0.941666666666667,1,1.34,1.023227842,"F_Fmsy, B_Bmsy",0
"859","sailfish",1989,0.95,0.95,1,1.32,0.974502706666667,"F_Fmsy, B_Bmsy",0
"860","sailfish",1990,0.9625,0.9625,1,1.29,1.00698613033333,"F_Fmsy, B_Bmsy",0
"861","sailfish",1991,0.970833333333333,0.970833333333333,1,1.27,1.023227842,"F_Fmsy, B_Bmsy",0
"862","sailfish",1992,0.979166666666667,0.979166666666667,1,1.25,1.15316153633333,"F_Fmsy, B_Bmsy",0
"863","sailfish",1993,0.935050231947917,0.9875,0.946886310833333,1.23,1.24249095133333,"F_Fmsy, B_Bmsy",0
"864","sailfish",1994,0.882288308369792,0.995833333333333,0.88597989125,1.21,1.291216087,"F_Fmsy, B_Bmsy",0
"865","sailfish",1995,0.88597989125,1,0.88597989125,1.19,1.291216087,"F_Fmsy, B_Bmsy",0
"866","sailfish",1996,0.926584170833333,1,0.926584170833333,1.16,1.25873266333333,"F_Fmsy, B_Bmsy",0
"867","sailfish",1997,0.885979891666667,1,0.885979891666667,1.12,1.29121608666667,"F_Fmsy, B_Bmsy",0
"868","sailfish",1998,0.774318123333333,1,0.774318123333333,1.08,1.38054550133333,"F_Fmsy, B_Bmsy",0
"869","sailfish",1999,0.622052075416667,1,0.622052075416667,1.03,1.50235833966667,"F_Fmsy, B_Bmsy",0
"870","sailfish",2000,0.37842639875,1,0.37842639875,0.99,1.697258881,"F_Fmsy, B_Bmsy",0
"871","sailfish",2001,0.226160350833333,1,0.226160350833333,0.94,1.81907171933333,"F_Fmsy, B_Bmsy",0
"872","sailfish",2002,0,1,0,0.9,2.200751946,"F_Fmsy, B_Bmsy",0
"873","sailfish",2003,0,1,0,0.84,2.290081361,"F_Fmsy, B_Bmsy",0
"874","sailfish",2004,0,0.8875,0,0.71,2.39565248766667,"F_Fmsy, B_Bmsy",0
"875","sailfish",2005,0,0.8125,0,0.65,2.298202217,"F_Fmsy, B_Bmsy",0
"876","sailfish",2006,0,0.7375,0,0.59,2.23323536966667,"F_Fmsy, B_Bmsy",0
"877","sailfish",2007,0,0.675,0,0.54,2.24135622533333,"F_Fmsy, B_Bmsy",0
"878","sailfish",2008,0.35,0.35,0,0.28,2.24135622533333,"B_Bmsy only",0
"879","sailfish",2009,0.35,0.35,0,0.28,2.24135622533333,"B_Bmsy only",1
"880","sailfish",2010,0.35,0.35,0,0.28,2.24135622533333,"B_Bmsy only",1
"881","sailfish",2011,0.35,0.35,0,0.28,2.24135622533333,"B_Bmsy only",1
"882","sailfish",2012,0.35,0.35,0,0.28,2.24135622533333,"B_Bmsy only",1
"883","sailfish",2013,0.35,0.35,0,0.28,2.24135622533333,"B_Bmsy only",1
"884","sailfish",2014,0.35,0.35,0,0.28,2.24135622533333,"B_Bmsy only",1
"885","sailfish",2015,0.35,0.35,0,0.28,2.24135622533333,"B_Bmsy only",1
"886","sailfish",2016,0.35,0.35,0,0.28,2.24135622533333,"B_Bmsy only",1
"887","scup",1980,0.1643576325,0.1643576325,0,0.131486106,4.35454545466667,"B_Bmsy only",1
"888","scup",1981,0.1643576325,0.1643576325,0,0.131486106,4.35454545466667,"B_Bmsy only",1
"889","scup",1982,0.1643576325,0.1643576325,0,0.131486106,4.35454545466667,"B_Bmsy only",1
"890","scup",1983,0.1643576325,0.1643576325,0,0.131486106,4.35454545466667,"B_Bmsy only",1
"891","scup",1984,0.1643576325,0.1643576325,0,0.131486106,4.35454545466667,"B_Bmsy only",0
"892","scup",1985,0.21521557375,0.21521557375,0,0.172172459,4.35454545466667,"B_Bmsy only",0
"893","scup",1986,0,0.205336075,0,0.16426886,4.35454545466667,"F_Fmsy, B_Bmsy",0
"894","scup",1987,0,0.1620810525,0,0.129664842,4.56363636366667,"F_Fmsy, B_Bmsy",0
"895","scup",1988,0,0.1231644175,0,0.098531534,4.89242424266667,"F_Fmsy, B_Bmsy",0
"896","scup",1989,0,0.10679881375,0,0.085439051,4.75303030333333,"F_Fmsy, B_Bmsy",0
"897","scup",1990,0,0.14834998,0,0.118679984,4.35606060633333,"F_Fmsy, B_Bmsy",0
"898","scup",1991,0,0.12045829375,0,0.096366635,4.746969697,"F_Fmsy, B_Bmsy",0
"899","scup",1992,0,0.099496575,0,0.07959726,5.34242424233333,"F_Fmsy, B_Bmsy",0
"900","scup",1993,0,0.07965166875,0,0.063721335,6.14090909066667,"F_Fmsy, B_Bmsy",0
"901","scup",1994,0,0.060164715,0,0.048131772,6.39545454533333,"F_Fmsy, B_Bmsy",0
"902","scup",1995,0,0.051888845,0,0.041511076,6.15151515133333,"F_Fmsy, B_Bmsy",0
"903","scup",1996,0,0.07748963375,0,0.061991707,5.65757575766667,"F_Fmsy, B_Bmsy",0
"904","scup",1997,0,0.077861905,0,0.062289524,4.55757575766667,"F_Fmsy, B_Bmsy",0
"905","scup",1998,0,0.09438500875,0,0.075508007,3.52121212133333,"F_Fmsy, B_Bmsy",0
"906","scup",1999,0,0.1910036425,0,0.152802914,2.4,"F_Fmsy, B_Bmsy",0
"907","scup",2000,0,0.3979290275,0,0.318343222,1.45454545466667,"F_Fmsy, B_Bmsy",0
"908","scup",2001,0.518132943513904,0.76689251125,0.675626552499999,0.613514009,0.837878788,"F_Fmsy, B_Bmsy",0
"909","scup",2002,0.871556473863637,1,0.871556473863637,0.920460012,0.546969697,"F_Fmsy, B_Bmsy",0
"910","scup",2003,0.730371900757576,1,0.730371900757576,1.195951983,0.422727272666667,"F_Fmsy, B_Bmsy",0
"911","scup",2004,0.68751677869105,0.973451352916667,0.706267217803031,1.263716753,0.401515151666667,"F_Fmsy, B_Bmsy",0
"912","scup",2005,0.620949995580277,0.924263857916667,0.671831956060606,1.381766741,0.371212121333334,"F_Fmsy, B_Bmsy",0
"913","scup",2006,0.57387044047231,0.8789661175,0.652892562121212,1.490481318,0.354545454666667,"F_Fmsy, B_Bmsy",0
"914","scup",2007,0.532261216803978,0.821736615416667,0.647727272727273,1.627832123,0.35,"F_Fmsy, B_Bmsy",0
"915","scup",2008,0.456066087225182,0.719400280833333,0.633953168181818,1.873439326,0.337878788,"F_Fmsy, B_Bmsy",0
"916","scup",2009,0.393474636940819,0.648864477916667,0.606404958712122,2.042725253,0.313636363666667,"F_Fmsy, B_Bmsy",0
"917","scup",2010,0.299036596305276,0.503129939583333,0.594352617045455,2.392488145,0.303030303,"F_Fmsy, B_Bmsy",0
"918","scup",2011,0.320638433107034,0.501688582916667,0.63911845719697,2.395947401,0.342424242333334,"F_Fmsy, B_Bmsy",0
"919","scup",2012,0.347940158072972,0.519228272916667,0.670110192803031,2.353852145,0.369696969666667,"F_Fmsy, B_Bmsy",0
"920","scup",2013,0.40743783526557,0.550069490416667,0.740702479166667,2.279833223,0.431818181666667,"F_Fmsy, B_Bmsy",0
"921","scup",2014,0.516239227307111,0.627000717916667,0.82334710719697,2.095198277,0.504545454333334,"F_Fmsy, B_Bmsy",0
"922","scup",2015,0.516239227307111,0.627000717916667,0.82334710719697,2.095198277,0.504545454333334,"F_Fmsy, B_Bmsy",1
"923","scup",2016,0.516239227307111,0.627000717916667,0.82334710719697,2.095198277,0.504545454333334,"F_Fmsy, B_Bmsy",1
"924","sea scallop",1980,0,0.2630078775,0,0.210406302,1.60155844433333,"F_Fmsy, B_Bmsy",0
"925","sea scallop",1981,0,0.2448694025,0,0.195895522,1.873151562,"F_Fmsy, B_Bmsy",0
"926","sea scallop",1982,0,0.22543532375,0,0.180348259,2.02666660766667,"F_Fmsy, B_Bmsy",0
"927","sea scallop",1983,0,0.1995232175,0,0.159618574,2.14165141366667,"F_Fmsy, B_Bmsy",0
"928","sea scallop",1984,0,0.19045398,0,0.152363184,2.128985474,"F_Fmsy, B_Bmsy",0
"929","sea scallop",1985,0,0.20470563875,0,0.163764511,2.02308556566667,"F_Fmsy, B_Bmsy",0
"930","sea scallop",1986,0,0.255234245,0,0.204187396,1.865685098,"F_Fmsy, B_Bmsy",0
"931","sea scallop",1987,0,0.27855514125,0,0.222844113,2.04958827333333,"F_Fmsy, B_Bmsy",0
"932","sea scallop",1988,0,0.31353648375,0,0.250829187,2.24328192366667,"F_Fmsy, B_Bmsy",0
"933","sea scallop",1989,0,0.32390132625,0,0.259121061,2.456702989,"F_Fmsy, B_Bmsy",0
"934","sea scallop",1990,0,0.3057628525,0,0.244610282,2.578257408,"F_Fmsy, B_Bmsy",0
"935","sea scallop",1991,0,0.25005182375,0,0.200041459,3.02455863166667,"F_Fmsy, B_Bmsy",0
"936","sea scallop",1992,0,0.1710199,0,0.13681592,3.672890577,"F_Fmsy, B_Bmsy",0
"937","sea scallop",1993,0,0.1593594525,0,0.127487562,3.47041723833333,"F_Fmsy, B_Bmsy",0
"938","sea scallop",1994,0,0.2202529025,0,0.176202322,2.86402056233333,"F_Fmsy, B_Bmsy",0
"939","sea scallop",1995,0,0.27337272,0,0.218698176,1.92199852633333,"F_Fmsy, B_Bmsy",0
"940","sea scallop",1996,0,0.30187603625,0,0.241500829,1.57427869533333,"F_Fmsy, B_Bmsy",0
"941","sea scallop",1997,0,0.34203980125,0,0.273631841,1.28824387366667,"F_Fmsy, B_Bmsy",0
"942","sea scallop",1998,0,0.46123548875,0,0.368988391,0.987572319333334,"F_Fmsy, B_Bmsy",0
"943","sea scallop",1999,0.351792242428265,0.69574005,0.505637475416666,0.55659204,0.784130153,"F_Fmsy, B_Bmsy",0
"944","sea scallop",2000,1,1,1,0.801202322,0.72046647,"F_Fmsy, B_Bmsy",0
"945","sea scallop",2001,1,1,1,1.006426202,0.803065122666667,"F_Fmsy, B_Bmsy",0
"946","sea scallop",2002,1,1,1,1.119402985,0.847950147,"F_Fmsy, B_Bmsy",0
"947","sea scallop",2003,0.999032614583333,0.999032614583333,1,1.202321725,0.888614347,"F_Fmsy, B_Bmsy",0
"948","sea scallop",2004,0.95584577125,0.95584577125,1,1.305970149,0.907061454666667,"F_Fmsy, B_Bmsy",0
"949","sea scallop",2005,0.95584577125,0.95584577125,1,1.305970149,0.883644787666667,"F_Fmsy, B_Bmsy",0
"950","sea scallop",2006,0.960164455416667,0.960164455416667,1,1.295605307,0.876393967,"F_Fmsy, B_Bmsy",0
"951","sea scallop",2007,0.981757877083333,0.981757877083333,1,1.243781095,0.863845493333333,"F_Fmsy, B_Bmsy",0
"952","sea scallop",2008,0.990395245833333,0.990395245833333,1,1.22305141,0.866499523333333,"F_Fmsy, B_Bmsy",0
"953","sea scallop",2009,0.986076561666667,0.986076561666667,1,1.233416252,0.874239830666667,"F_Fmsy, B_Bmsy",0
"954","sea scallop",2010,1,1,1,1.191956882,0.879038188,"F_Fmsy, B_Bmsy",0
"955","sea scallop",2011,1,1,1,1.160862355,0.922904673666667,"F_Fmsy, B_Bmsy",0
"956","sea scallop",2012,1,1,1,1.160862355,0.939016118666667,"F_Fmsy, B_Bmsy",0
"957","sea scallop",2013,0.925614980833333,0.925614980833333,1,1.378524046,0.824668402666667,"F_Fmsy, B_Bmsy",0
"958","sea scallop",2014,0.925614980833333,0.925614980833333,1,1.378524046,0.824668402666667,"F_Fmsy, B_Bmsy",1
"959","sea scallop",2015,0.925614980833333,0.925614980833333,1,1.378524046,0.824668402666667,"F_Fmsy, B_Bmsy",1
"960","sea scallop",2016,0.925614980833333,0.925614980833333,1,1.378524046,0.824668402666667,"F_Fmsy, B_Bmsy",1
"961","skipjack tuna",1980,0.295418475113636,0.7125,0.414622421212121,1.89,0.144867730666667,"F_Fmsy, B_Bmsy",0
"962","skipjack tuna",1981,0.392973519034091,0.75,0.523964692045455,1.8,0.241088929,"F_Fmsy, B_Bmsy",0
"963","skipjack tuna",1982,0.604512121212121,0.833333333333333,0.725414545454545,1.6,0.4183648,"F_Fmsy, B_Bmsy",0
"964","skipjack tuna",1983,0.871682158735795,0.9375,0.929794302651515,1.35,0.598218986333333,"F_Fmsy, B_Bmsy",0
"965","skipjack tuna",1984,0.979166666666667,0.979166666666667,1,1.25,0.763607146666667,"F_Fmsy, B_Bmsy",0
"966","skipjack tuna",1985,1,1,1,1.09,0.940473612333333,"F_Fmsy, B_Bmsy",0
