FMP,stock,location,Jurisdiction,FSSI,year,rgn_id,source,stock_location,rgn_name
Northeast Multispecies,haddock,Georges Bank,NEFMC,4,2012,1,NMFS,haddock Georges Bank,Offshore
Northeast Multispecies,haddock,Georges Bank,NEFMC,4,2012,2,NMFS,haddock Georges Bank,Georges Bank
Northeast Multispecies,haddock,Georges Bank,NEFMC,4,2012,3,NMFS,haddock Georges Bank,Gulf of Maine
Northeast Multispecies,haddock,Georges Bank,NEFMC,4,2012,4,NMFS,haddock Georges Bank,Mid-Atlantic Bight
Northeast Multispecies,haddock,Georges Bank,NEFMC,4,2012,7,NMFS,haddock Georges Bank,Massachusetts-North
Northeast Multispecies,haddock,Georges Bank,NEFMC,4,2012,8,NMFS,haddock Georges Bank,Massachusetts-South
Northeast Multispecies,haddock,Georges Bank,NEFMC,4,2012,10,NMFS,haddock Georges Bank,New York
Northeast Multispecies,haddock,Georges Bank,NEFMC,4,2012,11,NMFS,haddock Georges Bank,Rhode Island
Northeast Multispecies,haddock,Georges Bank,NEFMC,4,2012,12,NMFS,haddock Georges Bank,Northeast
Northeast Multispecies,haddock,Gulf of Maine,NEFMC,3,2012,3,NMFS,haddock Gulf of Maine,Gulf of Maine
Northeast Multispecies,haddock,Gulf of Maine,NEFMC,3,2012,6,NMFS,haddock Gulf of Maine,Maine
Northeast Multispecies,haddock,Gulf of Maine,NEFMC,3,2012,7,NMFS,haddock Gulf of Maine,Massachusetts-North
Northeast Multispecies,haddock,Gulf of Maine,NEFMC,3,2012,9,NMFS,haddock Gulf of Maine,New Hampshire
Northeast Multispecies,haddock,Gulf of Maine,NEFMC,3,2012,12,NMFS,haddock Gulf of Maine,Northeast
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,1,NMFS,ocean pout Northwestern Atlantic Coast,Offshore
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,2,NMFS,ocean pout Northwestern Atlantic Coast,Georges Bank
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,3,NMFS,ocean pout Northwestern Atlantic Coast,Gulf of Maine
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,4,NMFS,ocean pout Northwestern Atlantic Coast,Mid-Atlantic Bight
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,5,NMFS,ocean pout Northwestern Atlantic Coast,Connecticut
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,6,NMFS,ocean pout Northwestern Atlantic Coast,Maine
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,7,NMFS,ocean pout Northwestern Atlantic Coast,Massachusetts-North
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,8,NMFS,ocean pout Northwestern Atlantic Coast,Massachusetts-South
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,9,NMFS,ocean pout Northwestern Atlantic Coast,New Hampshire
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,10,NMFS,ocean pout Northwestern Atlantic Coast,New York
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,11,NMFS,ocean pout Northwestern Atlantic Coast,Rhode Island
Northeast Multispecies,ocean pout,Northwestern Atlantic Coast,NEFMC,2,2012,12,NMFS,ocean pout Northwestern Atlantic Coast,Northeast
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,1,NMFS,pollock Gulf of Maine / Georges Bank,Offshore
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,2,NMFS,pollock Gulf of Maine / Georges Bank,Georges Bank
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,3,NMFS,pollock Gulf of Maine / Georges Bank,Gulf of Maine
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,4,NMFS,pollock Gulf of Maine / Georges Bank,Mid-Atlantic Bight
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,5,NMFS,pollock Gulf of Maine / Georges Bank,Connecticut
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,6,NMFS,pollock Gulf of Maine / Georges Bank,Maine
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,7,NMFS,pollock Gulf of Maine / Georges Bank,Massachusetts-North
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,8,NMFS,pollock Gulf of Maine / Georges Bank,Massachusetts-South
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,9,NMFS,pollock Gulf of Maine / Georges Bank,New Hampshire
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,10,NMFS,pollock Gulf of Maine / Georges Bank,New York
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,11,NMFS,pollock Gulf of Maine / Georges Bank,Rhode Island
Northeast Multispecies,pollock,Gulf of Maine / Georges Bank,NEFMC,4,2012,12,NMFS,pollock Gulf of Maine / Georges Bank,Northeast
Northeast Multispecies,red hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,2,NMFS,red hake Gulf of Maine / Northern Georges Bank,Georges Bank
Northeast Multispecies,red hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,3,NMFS,red hake Gulf of Maine / Northern Georges Bank,Gulf of Maine
Northeast Multispecies,red hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,6,NMFS,red hake Gulf of Maine / Northern Georges Bank,Maine
Northeast Multispecies,red hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,7,NMFS,red hake Gulf of Maine / Northern Georges Bank,Massachusetts-North
Northeast Multispecies,red hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,8,NMFS,red hake Gulf of Maine / Northern Georges Bank,Massachusetts-South
Northeast Multispecies,red hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,9,NMFS,red hake Gulf of Maine / Northern Georges Bank,New Hampshire
Northeast Multispecies,red hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,12,NMFS,red hake Gulf of Maine / Northern Georges Bank,Northeast
Northeast Multispecies,red hake,Southern Georges Bank / Mid-Atlantic,NEFMC,2.5,2012,1,NMFS,red hake Southern Georges Bank / Mid-Atlantic,Offshore
Northeast Multispecies,red hake,Southern Georges Bank / Mid-Atlantic,NEFMC,2.5,2012,2,NMFS,red hake Southern Georges Bank / Mid-Atlantic,Georges Bank
Northeast Multispecies,red hake,Southern Georges Bank / Mid-Atlantic,NEFMC,2.5,2012,4,NMFS,red hake Southern Georges Bank / Mid-Atlantic,Mid-Atlantic Bight
Northeast Multispecies,red hake,Southern Georges Bank / Mid-Atlantic,NEFMC,2.5,2012,5,NMFS,red hake Southern Georges Bank / Mid-Atlantic,Connecticut
Northeast Multispecies,red hake,Southern Georges Bank / Mid-Atlantic,NEFMC,2.5,2012,8,NMFS,red hake Southern Georges Bank / Mid-Atlantic,Massachusetts-South
Northeast Multispecies,red hake,Southern Georges Bank / Mid-Atlantic,NEFMC,2.5,2012,10,NMFS,red hake Southern Georges Bank / Mid-Atlantic,New York
Northeast Multispecies,red hake,Southern Georges Bank / Mid-Atlantic,NEFMC,2.5,2012,11,NMFS,red hake Southern Georges Bank / Mid-Atlantic,Rhode Island
Northeast Multispecies,red hake,Southern Georges Bank / Mid-Atlantic,NEFMC,2.5,2012,12,NMFS,red hake Southern Georges Bank / Mid-Atlantic,Northeast
Northeast Multispecies,silver hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,2,NMFS,silver hake Gulf of Maine / Northern Georges Bank,Georges Bank
Northeast Multispecies,silver hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,3,NMFS,silver hake Gulf of Maine / Northern Georges Bank,Gulf of Maine
Northeast Multispecies,silver hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,6,NMFS,silver hake Gulf of Maine / Northern Georges Bank,Maine
Northeast Multispecies,silver hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,7,NMFS,silver hake Gulf of Maine / Northern Georges Bank,Massachusetts-North
Northeast Multispecies,silver hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,8,NMFS,silver hake Gulf of Maine / Northern Georges Bank,Massachusetts-South
Northeast Multispecies,silver hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,9,NMFS,silver hake Gulf of Maine / Northern Georges Bank,New Hampshire
Northeast Multispecies,silver hake,Gulf of Maine / Northern Georges Bank,NEFMC,4,2012,12,NMFS,silver hake Gulf of Maine / Northern Georges Bank,Northeast
Northeast Multispecies,silver hake,Southern Georges Bank / Mid-Atlantic,NEFMC,3,2012,1,NMFS,silver hake Southern Georges Bank / Mid-Atlantic,Offshore
Northeast Multispecies,silver hake,Southern Georges Bank / Mid-Atlantic,NEFMC,3,2012,2,NMFS,silver hake Southern Georges Bank / Mid-Atlantic,Georges Bank
Northeast Multispecies,silver hake,Southern Georges Bank / Mid-Atlantic,NEFMC,3,2012,4,NMFS,silver hake Southern Georges Bank / Mid-Atlantic,Mid-Atlantic Bight
Northeast Multispecies,silver hake,Southern Georges Bank / Mid-Atlantic,NEFMC,3,2012,5,NMFS,silver hake Southern Georges Bank / Mid-Atlantic,Connecticut
Northeast Multispecies,silver hake,Southern Georges Bank / Mid-Atlantic,NEFMC,3,2012,8,NMFS,silver hake Southern Georges Bank / Mid-Atlantic,Massachusetts-South
Northeast Multispecies,silver hake,Southern Georges Bank / Mid-Atlantic,NEFMC,3,2012,10,NMFS,silver hake Southern Georges Bank / Mid-Atlantic,New York
Northeast Multispecies,silver hake,Southern Georges Bank / Mid-Atlantic,NEFMC,3,2012,11,NMFS,silver hake Southern Georges Bank / Mid-Atlantic,Rhode Island
Northeast Multispecies,silver hake,Southern Georges Bank / Mid-Atlantic,NEFMC,3,2012,12,NMFS,silver hake Southern Georges Bank / Mid-Atlantic,Northeast
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,1,NMFS,white hake Gulf of Maine / Georges Bank,Offshore
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,2,NMFS,white hake Gulf of Maine / Georges Bank,Georges Bank
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,3,NMFS,white hake Gulf of Maine / Georges Bank,Gulf of Maine
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,4,NMFS,white hake Gulf of Maine / Georges Bank,Mid-Atlantic Bight
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,5,NMFS,white hake Gulf of Maine / Georges Bank,Connecticut
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,6,NMFS,white hake Gulf of Maine / Georges Bank,Maine
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,7,NMFS,white hake Gulf of Maine / Georges Bank,Massachusetts-North
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,8,NMFS,white hake Gulf of Maine / Georges Bank,Massachusetts-South
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,9,NMFS,white hake Gulf of Maine / Georges Bank,New Hampshire
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,10,NMFS,white hake Gulf of Maine / Georges Bank,New York
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,11,NMFS,white hake Gulf of Maine / Georges Bank,Rhode Island
Northeast Multispecies,white hake,Gulf of Maine / Georges Bank,NEFMC,1,2012,12,NMFS,white hake Gulf of Maine / Georges Bank,Northeast
Northeast Multispecies,windowpane,Gulf of Maine / Georges Bank,NEFMC,1,2012,1,NMFS,windowpane Gulf of Maine / Georges Bank,Offshore
Northeast Multispecies,windowpane,Gulf of Maine / Georges Bank,NEFMC,1,2012,2,NMFS,windowpane Gulf of Maine / Georges Bank,Georges Bank
Northeast Multispecies,windowpane,Gulf of Maine / Georges Bank,NEFMC,1,2012,3,NMFS,windowpane Gulf of Maine / Georges Bank,Gulf of Maine
Northeast Multispecies,windowpane,Gulf of Maine / Georges Bank,NEFMC,1,2012,6,NMFS,windowpane Gulf of Maine / Georges Bank,Maine
Northeast Multispecies,windowpane,Gulf of Maine / Georges Bank,NEFMC,1,2012,7,NMFS,windowpane Gulf of Maine / Georges Bank,Massachusetts-North
Northeast Multispecies,windowpane,Gulf of Maine / Georges Bank,NEFMC,1,2012,8,NMFS,windowpane Gulf of Maine / Georges Bank,Massachusetts-South
Northeast Multispecies,windowpane,Gulf of Maine / Georges Bank,NEFMC,1,2012,9,NMFS,windowpane Gulf of Maine / Georges Bank,New Hampshire
Northeast Multispecies,windowpane,Gulf of Maine / Georges Bank,NEFMC,1,2012,12,NMFS,windowpane Gulf of Maine / Georges Bank,Northeast
Northeast Multispecies,windowpane,Southern New England / Mid-Atlantic,NEFMC,4,2012,1,NMFS,windowpane Southern New England / Mid-Atlantic,Offshore
Northeast Multispecies,windowpane,Southern New England / Mid-Atlantic,NEFMC,4,2012,2,NMFS,windowpane Southern New England / Mid-Atlantic,Georges Bank
Northeast Multispecies,windowpane,Southern New England / Mid-Atlantic,NEFMC,4,2012,4,NMFS,windowpane Southern New England / Mid-Atlantic,Mid-Atlantic Bight
Northeast Multispecies,windowpane,Southern New England / Mid-Atlantic,NEFMC,4,2012,5,NMFS,windowpane Southern New England / Mid-Atlantic,Connecticut
Northeast Multispecies,windowpane,Southern New England / Mid-Atlantic,NEFMC,4,2012,8,NMFS,windowpane Southern New England / Mid-Atlantic,Massachusetts-South
Northeast Multispecies,windowpane,Southern New England / Mid-Atlantic,NEFMC,4,2012,10,NMFS,windowpane Southern New England / Mid-Atlantic,New York
Northeast Multispecies,windowpane,Southern New England / Mid-Atlantic,NEFMC,4,2012,11,NMFS,windowpane Southern New England / Mid-Atlantic,Rhode Island
Northeast Multispecies,windowpane,Southern New England / Mid-Atlantic,NEFMC,4,2012,12,NMFS,windowpane Southern New England / Mid-Atlantic,Northeast
Northeast Multispecies,winter flounder,Georges Bank,NEFMC,3,2012,1,NMFS,winter flounder Georges Bank,Offshore
Northeast Multispecies,winter flounder,Georges Bank,NEFMC,3,2012,2,NMFS,winter flounder Georges Bank,Georges Bank
Northeast Multispecies,winter flounder,Georges Bank,NEFMC,3,2012,3,NMFS,winter flounder Georges Bank,Gulf of Maine
Northeast Multispecies,winter flounder,Georges Bank,NEFMC,3,2012,12,NMFS,winter flounder Georges Bank,Northeast
Northeast Multispecies,winter flounder,Gulf of Maine,NEFMC,1.5,2012,3,NMFS,winter flounder Gulf of Maine,Gulf of Maine
Northeast Multispecies,winter flounder,Gulf of Maine,NEFMC,1.5,2012,6,NMFS,winter flounder Gulf of Maine,Maine
Northeast Multispecies,winter flounder,Gulf of Maine,NEFMC,1.5,2012,7,NMFS,winter flounder Gulf of Maine,Massachusetts-North
Northeast Multispecies,winter flounder,Gulf of Maine,NEFMC,1.5,2012,9,NMFS,winter flounder Gulf of Maine,New Hampshire
Northeast Multispecies,winter flounder,Gulf of Maine,NEFMC,1.5,2012,12,NMFS,winter flounder Gulf of Maine,Northeast
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,1,NMFS,winter flounder Southern New England / Mid-Atlantic,Offshore
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,2,NMFS,winter flounder Southern New England / Mid-Atlantic,Georges Bank
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,3,NMFS,winter flounder Southern New England / Mid-Atlantic,Gulf of Maine
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,4,NMFS,winter flounder Southern New England / Mid-Atlantic,Mid-Atlantic Bight
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,5,NMFS,winter flounder Southern New England / Mid-Atlantic,Connecticut
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,7,NMFS,winter flounder Southern New England / Mid-Atlantic,Massachusetts-North
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,8,NMFS,winter flounder Southern New England / Mid-Atlantic,Massachusetts-South
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,10,NMFS,winter flounder Southern New England / Mid-Atlantic,New York
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,11,NMFS,winter flounder Southern New England / Mid-Atlantic,Rhode Island
Northeast Multispecies,winter flounder,Southern New England / Mid-Atlantic,NEFMC,2,2012,12,NMFS,winter flounder Southern New England / Mid-Atlantic,Northeast
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,1,NMFS,witch flounder Northwestern Atlantic Coast,Offshore
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,2,NMFS,witch flounder Northwestern Atlantic Coast,Georges Bank
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,3,NMFS,witch flounder Northwestern Atlantic Coast,Gulf of Maine
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,4,NMFS,witch flounder Northwestern Atlantic Coast,Mid-Atlantic Bight
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,5,NMFS,witch flounder Northwestern Atlantic Coast,Connecticut
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,6,NMFS,witch flounder Northwestern Atlantic Coast,Maine
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,7,NMFS,witch flounder Northwestern Atlantic Coast,Massachusetts-North
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,8,NMFS,witch flounder Northwestern Atlantic Coast,Massachusetts-South
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,9,NMFS,witch flounder Northwestern Atlantic Coast,New Hampshire
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,10,NMFS,witch flounder Northwestern Atlantic Coast,New York
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,11,NMFS,witch flounder Northwestern Atlantic Coast,Rhode Island
Northeast Multispecies,witch flounder,Northwestern Atlantic Coast,NEFMC,1,2012,12,NMFS,witch flounder Northwestern Atlantic Coast,Northeast
Northeast Multispecies,yellowtail flounder,Cape Cod / Gulf of Maine,NEFMC,1,2012,2,NMFS,yellowtail flounder Cape Cod / Gulf of Maine,Georges Bank
Northeast Multispecies,yellowtail flounder,Cape Cod / Gulf of Maine,NEFMC,1,2012,3,NMFS,yellowtail flounder Cape Cod / Gulf of Maine,Gulf of Maine
Northeast Multispecies,yellowtail flounder,Cape Cod / Gulf of Maine,NEFMC,1,2012,6,NMFS,yellowtail flounder Cape Cod / Gulf of Maine,Maine
Northeast Multispecies,yellowtail flounder,Cape Cod / Gulf of Maine,NEFMC,1,2012,7,NMFS,yellowtail flounder Cape Cod / Gulf of Maine,Massachusetts-North
Northeast Multispecies,yellowtail flounder,Cape Cod / Gulf of Maine,NEFMC,1,2012,8,NMFS,yellowtail flounder Cape Cod / Gulf of Maine,Massachusetts-South
Northeast Multispecies,yellowtail flounder,Cape Cod / Gulf of Maine,NEFMC,1,2012,9,NMFS,yellowtail flounder Cape Cod / Gulf of Maine,New Hampshire
Northeast Multispecies,yellowtail flounder,Cape Cod / Gulf of Maine,NEFMC,1,2012,12,NMFS,yellowtail flounder Cape Cod / Gulf of Maine,Northeast
Northeast Multispecies,yellowtail flounder,Georges Bank,NEFMC,1,2012,1,NMFS,yellowtail flounder Georges Bank,Offshore
Northeast Multispecies,yellowtail flounder,Georges Bank,NEFMC,1,2012,2,NMFS,yellowtail flounder Georges Bank,Georges Bank
Northeast Multispecies,yellowtail flounder,Georges Bank,NEFMC,1,2012,3,NMFS,yellowtail flounder Georges Bank,Gulf of Maine
Northeast Multispecies,yellowtail flounder,Georges Bank,NEFMC,1,2012,12,NMFS,yellowtail flounder Georges Bank,Northeast
Northeast Multispecies,yellowtail flounder,Southern New England / Mid-Atlantic,NEFMC,4,2012,1,NMFS,yellowtail flounder Southern New England / Mid-Atlantic,Offshore
Northeast Multispecies,yellowtail flounder,Southern New England / Mid-Atlantic,NEFMC,4,2012,2,NMFS,yellowtail flounder Southern New England / Mid-Atlantic,Georges Bank
Northeast Multispecies,yellowtail flounder,Southern New England / Mid-Atlantic,NEFMC,4,2012,4,NMFS,yellowtail flounder Southern New England / Mid-Atlantic,Mid-Atlantic Bight
Northeast Multispecies,yellowtail flounder,Southern New England / Mid-Atlantic,NEFMC,4,2012,5,NMFS,yellowtail flounder Southern New England / Mid-Atlantic,Connecticut
Northeast Multispecies,yellowtail flounder,Southern New England / Mid-Atlantic,NEFMC,4,2012,8,NMFS,yellowtail flounder Southern New England / Mid-Atlantic,Massachusetts-South
Northeast Multispecies,yellowtail flounder,Southern New England / Mid-Atlantic,NEFMC,4,2012,10,NMFS,yellowtail flounder Southern New England / Mid-Atlantic,New York
Northeast Multispecies,yellowtail flounder,Southern New England / Mid-Atlantic,NEFMC,4,2012,11,NMFS,yellowtail flounder Southern New England / Mid-Atlantic,Rhode Island
Northeast Multispecies,yellowtail flounder,Southern New England / Mid-Atlantic,NEFMC,4,2012,12,NMFS,yellowtail flounder Southern New England / Mid-Atlantic,Northeast
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,1,NMFS,barndoor skate Georges Bank / Southern New England,Offshore
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,2,NMFS,barndoor skate Georges Bank / Southern New England,Georges Bank
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,3,NMFS,barndoor skate Georges Bank / Southern New England,Gulf of Maine
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,4,NMFS,barndoor skate Georges Bank / Southern New England,Mid-Atlantic Bight
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,5,NMFS,barndoor skate Georges Bank / Southern New England,Connecticut
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,6,NMFS,barndoor skate Georges Bank / Southern New England,Maine
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,7,NMFS,barndoor skate Georges Bank / Southern New England,Massachusetts-North
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,8,NMFS,barndoor skate Georges Bank / Southern New England,Massachusetts-South
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,9,NMFS,barndoor skate Georges Bank / Southern New England,New Hampshire
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,10,NMFS,barndoor skate Georges Bank / Southern New England,New York
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,11,NMFS,barndoor skate Georges Bank / Southern New England,Rhode Island
Northeast Skate Complex,barndoor skate,Georges Bank / Southern New England,NEFMC,3,2012,12,NMFS,barndoor skate Georges Bank / Southern New England,Northeast
Northeast Skate Complex,clearnose skate,Southern New England / Mid-Atlantic,NEFMC,4,2012,2,NMFS,clearnose skate Southern New England / Mid-Atlantic,Georges Bank
Northeast Skate Complex,clearnose skate,Southern New England / Mid-Atlantic,NEFMC,4,2012,4,NMFS,clearnose skate Southern New England / Mid-Atlantic,Mid-Atlantic Bight
Northeast Skate Complex,clearnose skate,Southern New England / Mid-Atlantic,NEFMC,4,2012,5,NMFS,clearnose skate Southern New England / Mid-Atlantic,Connecticut
Northeast Skate Complex,clearnose skate,Southern New England / Mid-Atlantic,NEFMC,4,2012,8,NMFS,clearnose skate Southern New England / Mid-Atlantic,Massachusetts-South
Northeast Skate Complex,clearnose skate,Southern New England / Mid-Atlantic,NEFMC,4,2012,10,NMFS,clearnose skate Southern New England / Mid-Atlantic,New York
Northeast Skate Complex,clearnose skate,Southern New England / Mid-Atlantic,NEFMC,4,2012,11,NMFS,clearnose skate Southern New England / Mid-Atlantic,Rhode Island
Northeast Skate Complex,clearnose skate,Southern New England / Mid-Atlantic,NEFMC,4,2012,12,NMFS,clearnose skate Southern New England / Mid-Atlantic,Northeast
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,1,NMFS,little skate Georges Bank / Southern New England,Offshore
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,2,NMFS,little skate Georges Bank / Southern New England,Georges Bank
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,3,NMFS,little skate Georges Bank / Southern New England,Gulf of Maine
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,4,NMFS,little skate Georges Bank / Southern New England,Mid-Atlantic Bight
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,5,NMFS,little skate Georges Bank / Southern New England,Connecticut
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,7,NMFS,little skate Georges Bank / Southern New England,Massachusetts-North
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,8,NMFS,little skate Georges Bank / Southern New England,Massachusetts-South
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,10,NMFS,little skate Georges Bank / Southern New England,New York
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,11,NMFS,little skate Georges Bank / Southern New England,Rhode Island
Northeast Skate Complex,little skate,Georges Bank / Southern New England,NEFMC,4,2012,12,NMFS,little skate Georges Bank / Southern New England,Northeast
Northeast Skate Complex,smooth skate,Gulf of Maine,NEFMC,3,2012,3,NMFS,smooth skate Gulf of Maine,Gulf of Maine
Northeast Skate Complex,smooth skate,Gulf of Maine,NEFMC,3,2012,4,NMFS,smooth skate Gulf of Maine,Mid-Atlantic Bight
Northeast Skate Complex,smooth skate,Gulf of Maine,NEFMC,3,2012,7,NMFS,smooth skate Gulf of Maine,Massachusetts-North
Northeast Skate Complex,smooth skate,Gulf of Maine,NEFMC,3,2012,10,NMFS,smooth skate Gulf of Maine,New York
Northeast Skate Complex,smooth skate,Gulf of Maine,NEFMC,3,2012,12,NMFS,smooth skate Gulf of Maine,Northeast
Northeast Skate Complex,thorny skate,Gulf of Maine,NEFMC,2,2012,2,NMFS,thorny skate Gulf of Maine,Georges Bank
Northeast Skate Complex,thorny skate,Gulf of Maine,NEFMC,2,2012,3,NMFS,thorny skate Gulf of Maine,Gulf of Maine
Northeast Skate Complex,thorny skate,Gulf of Maine,NEFMC,2,2012,6,NMFS,thorny skate Gulf of Maine,Maine
Northeast Skate Complex,thorny skate,Gulf of Maine,NEFMC,2,2012,7,NMFS,thorny skate Gulf of Maine,Massachusetts-North
Northeast Skate Complex,thorny skate,Gulf of Maine,NEFMC,2,2012,8,NMFS,thorny skate Gulf of Maine,Massachusetts-South
Northeast Skate Complex,thorny skate,Gulf of Maine,NEFMC,2,2012,9,NMFS,thorny skate Gulf of Maine,New Hampshire
Northeast Skate Complex,thorny skate,Gulf of Maine,NEFMC,2,2012,12,NMFS,thorny skate Gulf of Maine,Northeast
Northeast Skate Complex,winter skate,Georges Bank / Southern New England,NEFMC,4,2012,1,NMFS,winter skate Georges Bank / Southern New England,Offshore
