"","rgn_id","area_km2","SID"
"1399",2,1673,18127809
"1400",4,2265,18127809
"1401",1,79441,18127836
"1402",2,4549,18127836
"1403",1,105282,18127840
"1404",2,5777,18127840
"1405",3,50346,18127840
"1406",4,11729,18127840
"1407",6,4618,18127840
"1408",1,102979,18128749
"1409",2,600,18128749
"1410",4,2504,18128749
"1411",1,105282,18128938
"1412",2,49807,18128938
"1413",3,59713,18128938
"1414",4,42247,18128938
"1415",5,1409,18128938
"1416",6,6440,18128938
"1417",7,3324,18128938
"1418",8,2580,18128938
"1419",9,177,18128938
"1420",10,4275,18128938
"1421",11,1071,18128938
"1422",1,32420,18139045
"1423",2,125,18139045
"1424",4,1669,18139045
"1425",1,69672,18139074
"1426",2,169,18139074
"1427",4,478,18139074
"1428",1,87915,18140291
"1429",1,105282,18140358
"1430",2,49807,18140358
"1431",3,59713,18140358
"1432",4,42247,18140358
"1433",5,1409,18140358
"1434",6,6440,18140358
"1435",7,3324,18140358
"1436",8,2580,18140358
"1437",9,177,18140358
"1438",10,4275,18140358
"1439",11,1071,18140358
"1440",1,105034,18140736
"1441",2,16460,18140736
"1442",4,6058,18140736
"1443",1,4643,18155920
"1444",1,41980,18155946
"1445",2,6990,18155946
"1446",1,105282,18155949
"1447",2,49807,18155949
"1448",3,59713,18155949
"1449",4,42247,18155949
"1450",5,1409,18155949
"1451",6,6440,18155949
"1452",7,3324,18155949
"1453",8,2580,18155949
"1454",9,177,18155949
"1455",10,4275,18155949
"1456",11,1071,18155949
"1457",1,105282,18158583
"1458",2,10265,18158583
"1459",4,10963,18158583
"1460",1,77846,18180983
"1461",2,361,18180983
"1462",4,478,18180983
"1463",1,96481,18227109
"1464",2,45612,18227109
"1465",3,6461,18227109
"1466",4,8511,18227109
"1467",1,105282,18227119
"1468",2,30262,18227119
"1469",4,10065,18227119
"1470",1,105282,18252612
"1471",2,49807,18252612
"1472",3,59688,18252612
"1473",4,42247,18252612
"1474",5,1409,18252612
"1475",6,6345,18252612
"1476",7,3324,18252612
"1477",8,2580,18252612
"1478",9,177,18252612
"1479",10,4275,18252612
"1480",11,1071,18252612
"1481",1,105282,18252619
"1482",2,49807,18252619
"1483",3,59713,18252619
"1484",4,42247,18252619
"1485",5,1409,18252619
"1486",6,6440,18252619
"1487",7,3324,18252619
"1488",8,2580,18252619
"1489",9,177,18252619
"1490",10,4275,18252619
"1491",11,1071,18252619
"1492",1,101854,18252629
"1493",2,915,18252629
"1494",4,478,18252629
"1495",1,105279,18253276
"1496",2,6280,18253276
"1497",4,5739,18253276
"1498",1,103547,18253282
"1499",2,26314,18253282
"1500",3,4270,18253282
"1501",4,2318,18253282
"1502",1,105282,18256447
"1503",2,49807,18256447
"1504",3,59713,18256447
"1505",4,42247,18256447
"1506",5,1409,18256447
"1507",6,6440,18256447
"1508",7,3324,18256447
"1509",8,2580,18256447
"1510",9,177,18256447
"1511",10,4275,18256447
"1512",11,1071,18256447
"1513",1,105112,18256458
"1514",2,11651,18256458
"1515",4,17653,18256458
"1516",1,105282,18256490
"1517",2,49532,18256490
"1518",3,8753,18256490
"1519",4,42247,18256490
"1520",5,1409,18256490
"1521",8,1910,18256490
"1522",10,4275,18256490
"1523",11,1071,18256490
"1524",1,105033,18256560
"1525",2,2283,18256560
"1526",4,3614,18256560
"1527",1,105282,18256943
"1528",2,19412,18256943
"1529",4,40274,18256943
"1530",8,13,18256943
"1531",10,220,18256943
"1532",11,134,18256943
"1533",1,105282,18256992
"1534",2,49807,18256992
"1535",3,59642,18256992
"1536",4,42247,18256992
"1537",5,1409,18256992
"1538",6,5947,18256992
"1539",7,3324,18256992
"1540",8,2580,18256992
"1541",9,177,18256992
"1542",10,4275,18256992
"1543",11,1071,18256992
"1544",1,204,183364
"1545",2,14915,183364
"1546",3,12972,183364
"1547",4,38236,183364
"1548",5,1409,183364
"1549",6,308,183364
"1550",7,3324,183364
"1551",8,2580,183364
"1552",9,177,183364
"1553",10,4273,183364
"1554",11,1071,183364
"1555",1,52555,185000
"1556",2,49807,185000
"1557",3,59713,185000
"1558",4,42247,185000
"1559",5,1409,185000
"1560",6,6440,185000
"1561",7,3324,185000
"1562",8,2580,185000
"1563",9,177,185000
"1564",10,4275,185000
"1565",11,1071,185000
"1566",1,104870,185012
"1567",2,2048,185012
"1568",3,6899,185012
"1569",4,4103,185012
"1570",1,66304,185015
"1571",2,2438,185015
"1572",4,796,185015
"1573",1,52555,185026
"1574",2,49807,185026
"1575",3,59713,185026
"1576",4,42247,185026
"1577",5,1409,185026
"1578",6,6440,185026
"1579",7,3324,185026
"1580",8,2580,185026
"1581",9,177,185026
"1582",10,4275,185026
"1583",11,1071,185026
"1584",1,205,185924
"1585",4,16210,185924
"1586",10,1309,185924
"1587",4,4694,186005
"1588",1,199,186010
"1589",2,16229,186010
"1590",3,10964,186010
"1591",4,38172,186010
"1592",5,1409,186010
"1593",7,3034,186010
"1594",8,2580,186010
"1595",10,4275,186010
"1596",11,1071,186010
"1597",1,199,186012
"1598",4,22048,186012
"1599",5,1403,186012
"1600",10,4275,186012
"1601",11,36,186012
"1602",1,105282,189818
"1603",2,46796,189818
"1604",3,1305,189818
"1605",4,42247,189818
"1606",5,1409,189818
"1607",8,2509,189818
"1608",10,4275,189818
"1609",11,1068,189818
"1610",1,204,189823
"1611",2,16622,189823
"1612",3,6021,189823
"1613",4,38237,189823
"1614",5,1409,189823
"1615",7,2369,189823
"1616",8,2580,189823
"1617",10,4275,189823
"1618",11,1071,189823
"1619",1,249,189824
"1620",2,47516,189824
"1621",3,51091,189824
"1622",4,38237,189824
"1623",5,1409,189824
"1624",6,6440,189824
"1625",7,3324,189824
"1626",8,2580,189824
"1627",9,177,189824
"1628",10,4275,189824
"1629",11,1071,189824
"1630",1,210,190066
"1631",2,19168,190066
"1632",3,11419,190066
"1633",4,38243,190066
"1634",5,1409,190066
"1635",7,3077,190066
"1636",8,2580,190066
"1637",10,4275,190066
"1638",11,1071,190066
"1639",1,105282,190067
"1640",2,8313,190067
"1641",3,50752,190067
"1642",4,8667,190067
"1643",5,8,190067
"1644",6,39,190067
"1645",7,12,190067
"1646",8,4,190067
"1647",10,12,190067
"1648",11,6,190067
"1649",1,25750,190069
"1650",4,3621,190069
"1651",1,14517,190073
"1652",2,48113,190073
"1653",3,55259,190073
"1654",4,42247,190073
"1655",5,1409,190073
"1656",6,4570,190073
"1657",7,3324,190073
"1658",8,2580,190073
"1659",9,177,190073
"1660",10,4275,190073
"1661",11,1071,190073
"1662",1,93536,190080
"1663",2,2246,190080
"1664",4,28777,190080
"1665",10,803,190080
"1666",1,23073,190089
"1667",1,211,190091
"1668",2,14008,190091
"1669",3,20682,190091
"1670",4,27066,190091
"1671",6,23,190091
"1672",7,451,190091
"1673",9,16,190091
"1674",1,105282,190099
"1675",2,49807,190099
"1676",3,59713,190099
"1677",4,42247,190099
"1678",5,1409,190099
"1679",6,6440,190099
"1680",7,3324,190099
"1681",8,2580,190099
"1682",9,177,190099
"1683",10,4275,190099
"1684",11,1071,190099
"1685",1,105282,190100
"1686",2,49807,190100
"1687",3,59713,190100
"1688",4,42247,190100
"1689",5,1409,190100
"1690",6,6438,190100
"1691",7,3324,190100
"1692",8,2580,190100
"1693",9,177,190100
"1694",10,4273,190100
"1695",11,1071,190100
"1696",1,105282,190101
"1697",2,49807,190101
"1698",3,28212,190101
"1699",4,42247,190101
"1700",5,1409,190101
"1701",7,3235,190101
"1702",8,2580,190101
"1703",10,4275,190101
"1704",11,1071,190101
"1705",1,14521,190116
"1706",2,1719,190116
"1707",1,291,190117
"1708",2,47801,190117
"1709",3,53054,190117
"1710",4,38832,190117
"1711",5,1409,190117
"1712",6,6440,190117
"1713",7,3324,190117
"1714",8,2580,190117
"1715",9,177,190117
"1716",10,4275,190117
"1717",11,1071,190117
"1718",1,105251,190118
"1719",2,34728,190118
"1720",4,10713,190118
"1721",1,642,190123
"1722",4,11557,190123
"1723",1,104100,190133
"1724",2,6094,190133
"1725",4,1969,190133
"1726",1,105282,190137
"1727",2,49807,190137
"1728",3,55301,190137
"1729",4,42247,190137
"1730",5,1409,190137
"1731",6,1875,190137
"1732",7,3324,190137
"1733",8,2580,190137
"1734",9,177,190137
"1735",10,4275,190137
"1736",11,1071,190137
"1737",1,213,190139
"1738",2,20997,190139
"1739",3,9107,190139
"1740",4,38236,190139
"1741",5,1409,190139
"1742",7,3071,190139
"1743",8,2580,190139
"1744",10,4273,190139
"1745",11,1071,190139
"1746",1,101647,190146
"1747",2,35435,190146
"1748",3,2847,190146
"1749",4,42247,190146
"1750",5,1395,190146
"1751",7,692,190146
"1752",8,2580,190146
"1753",10,4264,190146
"1754",11,1071,190146
"1755",1,59558,190154
"1756",1,103312,190157
"1757",2,1236,190157
"1758",4,2183,190157
"1759",1,105282,190163
"1760",2,34143,190163
"1761",4,42247,190163
"1762",5,1409,190163
"1763",8,1811,190163
"1764",10,4275,190163
"1765",11,1071,190163
"1766",1,204,190168
"1767",2,14908,190168
"1768",3,28,190168
"1769",4,38237,190168
"1770",5,1409,190168
"1771",7,34,190168
"1772",8,2580,190168
"1773",10,4275,190168
"1774",11,1071,190168
"1775",1,105027,190176
"1776",2,2283,190176
"1777",3,2800,190176
"1778",4,3619,190176
"1779",1,256,190183
"1780",2,47515,190183
"1781",3,53154,190183
"1782",4,38243,190183
"1783",5,1409,190183
"1784",6,6440,190183
"1785",7,3324,190183
"1786",8,2580,190183
"1787",9,177,190183
"1788",10,4275,190183
"1789",11,1071,190183
"1790",1,205,190190
"1791",2,7829,190190
"1792",3,57,190190
"1793",4,37594,190190
"1794",5,1409,190190
"1795",8,2524,190190
"1796",10,4275,190190
"1797",11,1071,190190
"1798",1,255,190193
"1799",2,47516,190193
"1800",3,53153,190193
"1801",4,38243,190193
"1802",5,1409,190193
"1803",6,6440,190193
"1804",7,3324,190193
"1805",8,2580,190193
"1806",9,177,190193
"1807",10,4275,190193
"1808",11,1071,190193
"1809",1,54287,190196
"1810",2,1174,190196
"1811",4,27969,190196
"1812",1,105282,190197
"1813",2,49807,190197
"1814",3,58576,190197
"1815",4,42247,190197
"1816",5,1409,190197
"1817",6,6016,190197
"1818",7,3324,190197
"1819",8,2580,190197
"1820",9,177,190197
"1821",10,4275,190197
"1822",11,1071,190197
"1823",1,82990,190198
"1824",2,3497,190198
"1825",1,105282,190203
"1826",2,49807,190203
"1827",3,20756,190203
"1828",4,42247,190203
"1829",5,1409,190203
"1830",7,3031,190203
"1831",8,2580,190203
"1832",10,4275,190203
"1833",11,1071,190203
"1834",1,105282,190211
"1835",2,49807,190211
"1836",3,59713,190211
"1837",4,42247,190211
"1838",5,1409,190211
"1839",6,6440,190211
"1840",7,3324,190211
"1841",8,2580,190211
"1842",9,177,190211
"1843",10,4275,190211
"1844",11,1071,190211
"1845",1,199,190213
"1846",4,18841,190213
"1847",10,1618,190213
"1848",1,204,190221
"1849",2,19322,190221
"1850",3,9579,190221
"1851",4,38234,190221
"1852",5,1409,190221
"1853",7,3064,190221
"1854",8,2580,190221
"1855",10,4273,190221
"1856",11,1071,190221
"1857",1,104836,190229
"1858",2,4357,190229
"1859",4,17422,190229
"1860",10,713,190229
"1861",1,103776,190232
"1862",2,715,190232
"1863",4,1153,190232
"1864",1,89554,190243
"1865",2,1279,190243
"1866",4,2231,190243
"1867",1,14051,190252
"1868",4,1585,190252
"1869",1,256,190255
"1870",2,47515,190255
"1871",3,53153,190255
"1872",4,38240,190255
"1873",5,1409,190255
"1874",6,6440,190255
"1875",7,3324,190255
"1876",8,2580,190255
"1877",9,177,190255
"1878",10,4275,190255
"1879",11,1071,190255
"1880",1,105282,190260
"1881",2,49807,190260
"1882",3,59713,190260
"1883",4,42247,190260
"1884",5,1409,190260
"1885",6,6440,190260
"1886",7,3324,190260
"1887",8,2580,190260
"1888",9,177,190260
"1889",10,4275,190260
"1890",11,1071,190260
"1891",1,105282,190261
"1892",2,49807,190261
"1893",3,59713,190261
"1894",4,42247,190261
"1895",5,1409,190261
"1896",6,6440,190261
"1897",7,3324,190261
"1898",8,2580,190261
"1899",9,177,190261
"1900",10,4275,190261
"1901",11,1071,190261
"1902",1,103163,190264
"1903",2,1190,190264
"1904",4,7024,190264
"1905",1,95726,190265
"1906",2,1012,190265
"1907",4,1,190265
"1908",1,1988,190276
"1909",2,46132,190276
"1910",3,56283,190276
"1911",4,41398,190276
"1912",5,1409,190276
"1913",6,5917,190276
"1914",7,3324,190276
"1915",8,2580,190276
"1916",9,177,190276
"1917",10,4275,190276
"1918",11,1071,190276
"1919",1,99523,190278
"1920",2,4198,190278
"1921",4,1715,190278
"1922",1,95726,190282
"1923",2,1012,190282
"1924",4,1,190282
"1925",1,52299,190287
"1926",2,2283,190287
"1927",3,2800,190287
"1928",4,3620,190287
"1929",1,98510,190292
"1930",2,35678,190292
"1931",4,6733,190292
"1932",1,99219,190296
"1933",2,39991,190296
"1934",3,2782,190296
"1935",4,6237,190296
"1936",1,99295,190298
"1937",2,418,190298
"1938",4,18,190298
"1939",1,105282,190300
"1940",2,49807,190300
"1941",3,59713,190300
"1942",4,42247,190300
"1943",5,1409,190300
"1944",6,6440,190300
"1945",7,3324,190300
"1946",8,2580,190300
"1947",9,177,190300
"1948",10,4275,190300
"1949",11,1071,190300
"1950",1,105282,190310
"1951",2,13922,190310
"1952",4,11950,190310
"1953",1,105282,190311
"1954",2,49807,190311
"1955",3,43631,190311
"1956",4,42247,190311
"1957",5,1302,190311
"1958",7,3112,190311
"1959",8,2580,190311
"1960",10,4109,190311
"1961",11,1071,190311
"1962",1,105282,190314
"1963",2,49807,190314
"1964",3,24055,190314
"1965",4,42206,190314
"1966",5,1315,190314
"1967",7,2943,190314
"1968",8,2580,190314
"1969",10,3932,190314
"1970",11,1071,190314
"1971",1,105282,190316
"1972",2,49807,190316
"1973",3,59713,190316
"1974",4,42247,190316
"1975",5,1409,190316
"1976",6,6440,190316
"1977",7,3324,190316
"1978",8,2580,190316
"1979",9,177,190316
"1980",10,4275,190316
"1981",11,1071,190316
"1982",1,105282,190317
"1983",2,45248,190317
"1984",3,908,190317
"1985",4,20168,190317
"1986",1,57985,190321
"1987",4,1365,190321
"1988",1,105282,190324
"1989",2,5259,190324
"1990",4,10538,190324
"1991",1,52555,190330
"1992",2,49807,190330
"1993",3,59713,190330
"1994",4,42247,190330
"1995",5,1409,190330
"1996",6,6440,190330
"1997",7,3324,190330
"1998",8,2580,190330
"1999",9,177,190330
"2000",10,4275,190330
"2001",11,1071,190330
"2002",1,81996,190331
"2003",4,45,190331
"2004",1,105282,190346
"2005",2,49807,190346
"2006",3,59713,190346
"2007",4,42247,190346
"2008",5,1409,190346
"2009",6,6440,190346
"2010",7,3324,190346
"2011",8,2580,190346
"2012",9,177,190346
"2013",10,4275,190346
"2014",11,1071,190346
"2015",1,105167,190349
"2016",2,26072,190349
"2017",4,40062,190349
"2018",5,91,190349
"2019",10,2726,190349
"2020",1,105282,190353
"2021",2,49807,190353
"2022",3,59713,190353
"2023",4,42247,190353
"2024",5,1409,190353
"2025",6,6440,190353
"2026",7,3324,190353
"2027",8,2580,190353
"2028",9,177,190353
"2029",10,4275,190353
"2030",11,1071,190353
"2031",1,24854,190356
"2032",2,6454,190356
"2033",4,8902,190356
"2034",1,105282,190361
"2035",2,49807,190361
"2036",3,59713,190361
"2037",4,42247,190361
"2038",5,1409,190361
"2039",6,6440,190361
"2040",7,3324,190361
"2041",8,2580,190361
"2042",9,177,190361
"2043",10,4275,190361
"2044",11,1071,190361
"2045",1,199,190362
"2046",2,13296,190362
"2047",3,7371,190362
"2048",4,36435,190362
"2049",5,1409,190362
"2050",7,2189,190362
"2051",8,2580,190362
"2052",10,4275,190362
"2053",11,1071,190362
"2054",1,105282,190369
"2055",2,49807,190369
"2056",3,59713,190369
"2057",4,42247,190369
"2058",5,1409,190369
"2059",6,6439,190369
"2060",7,3324,190369
"2061",8,2580,190369
"2062",9,177,190369
"2063",10,4275,190369
"2064",11,1071,190369
"2065",1,105282,190378
"2066",2,49807,190378
"2067",3,59713,190378
"2068",4,42247,190378
"2069",5,1409,190378
"2070",6,6438,190378
"2071",7,3324,190378
"2072",8,2580,190378
"2073",9,177,190378
"2074",10,4273,190378
"2075",11,1071,190378
"2076",1,200,190380
"2077",2,1462,190380
"2078",4,33823,190380
"2079",5,1409,190380
"2080",8,1428,190380
"2081",10,4274,190380
"2082",11,1072,190380
"2083",1,105027,190385
"2084",2,2291,190385
"2085",4,4010,190385
"2086",1,250,190388
"2087",2,47517,190388
"2088",3,51090,190388
"2089",4,38238,190388
"2090",5,1409,190388
"2091",6,6439,190388
"2092",7,3323,190388
"2093",8,2580,190388
"2094",9,177,190388
"2095",10,4273,190388
"2096",11,1071,190388
"2097",1,105282,190389
"2098",2,49807,190389
"2099",3,59713,190389
"2100",4,42247,190389
"2101",5,1409,190389
"2102",6,6440,190389
"2103",7,3324,190389
"2104",8,2580,190389
"2105",9,177,190389
"2106",10,4275,190389
"2107",11,1071,190389
"2108",1,105282,190390
"2109",2,49807,190390
"2110",3,59713,190390
"2111",4,42247,190390
"2112",5,1409,190390
"2113",6,6440,190390
"2114",7,3324,190390
"2115",8,2580,190390
"2116",9,177,190390
"2117",10,4275,190390
"2118",11,1071,190390
"2119",1,2249,190391
"2120",2,2057,190391
"2121",3,1460,190391
"2122",4,2787,190391
"2123",1,105122,190393
"2124",2,43043,190393
"2125",3,18605,190393
"2126",4,42247,190393
"2127",5,1409,190393
"2128",6,494,190393
"2129",7,3324,190393
"2130",8,2580,190393
"2131",9,177,190393
"2132",10,4275,190393
"2133",11,1071,190393
"2134",1,105282,190394
"2135",2,49807,190394
"2136",3,59713,190394
"2137",4,42247,190394
"2138",5,1409,190394
"2139",6,6440,190394
"2140",7,3324,190394
"2141",8,2580,190394
"2142",9,177,190394
"2143",10,4275,190394
"2144",11,1071,190394
"2145",1,205,190399
"2146",2,7231,190399
"2147",3,2,190399
"2148",4,37554,190399
"2149",5,1409,190399
"2150",8,2530,190399
"2151",10,4275,190399
"2152",11,1071,190399
"2153",1,101568,190402
"2154",2,4602,190402
"2155",4,1183,190402
"2156",1,101977,190403
"2157",2,8258,190403
"2158",4,1072,190403
"2159",1,199,190407
"2160",2,12459,190407
"2161",3,9631,190407
"2162",4,37787,190407
"2163",5,1409,190407
"2164",7,3323,190407
"2165",8,2580,190407
"2166",9,45,190407
"2167",10,4273,190407
"2168",11,1071,190407
"2169",1,105244,190414
"2170",2,7572,190414
"2171",4,19568,190414
"2172",1,105282,190425
"2173",2,49807,190425
"2174",3,59713,190425
"2175",4,42247,190425
"2176",5,1409,190425
"2177",6,6438,190425
"2178",7,3324,190425
"2179",8,2580,190425
"2180",9,177,190425
"2181",10,4273,190425
"2182",11,1071,190425
"2183",1,34162,190432
"2184",2,49807,190432
"2185",3,59713,190432
"2186",4,42247,190432
"2187",5,1409,190432
"2188",6,6440,190432
"2189",7,3324,190432
"2190",8,2580,190432
"2191",9,177,190432
"2192",10,4275,190432
"2193",11,1071,190432
"2194",1,104890,190433
"2195",2,2511,190433
"2196",4,7366,190433
"2197",1,105282,190447
"2198",2,6787,190447
"2199",4,11630,190447
"2200",1,249,190452
"2201",2,47516,190452
"2202",3,51089,190452
"2203",4,38236,190452
"2204",5,1408,190452
"2205",6,6438,190452
"2206",7,3324,190452
"2207",8,2580,190452
"2208",9,177,190452
"2209",10,4273,190452
"2210",11,1071,190452
"2211",1,105282,190453
"2212",2,49807,190453
"2213",3,59713,190453
"2214",4,42247,190453
"2215",5,1409,190453
"2216",6,6440,190453
"2217",7,3324,190453
"2218",8,2580,190453
"2219",9,177,190453
"2220",10,4275,190453
"2221",11,1071,190453
"2222",1,249,190458
"2223",2,47516,190458
"2224",3,51088,190458
"2225",4,38236,190458
"2226",5,1409,190458
"2227",6,6440,190458
"2228",7,3324,190458
"2229",8,2580,190458
"2230",9,177,190458
"2231",10,4275,190458
"2232",11,1071,190458
"2233",1,101042,190461
"2234",2,21921,190461
"2235",4,42243,190461
"2236",5,1068,190461
"2237",8,1024,190461
"2238",10,4275,190461
"2239",11,555,190461
"2240",1,105282,190464
"2241",2,49807,190464
"2242",3,59713,190464
"2243",4,42247,190464
"2244",5,1409,190464
"2245",6,6440,190464
"2246",7,3324,190464
"2247",8,2580,190464
"2248",9,177,190464
"2249",10,4275,190464
"2250",11,1071,190464
"2251",1,105282,190465
"2252",2,49807,190465
"2253",3,13467,190465
"2254",4,41738,190465
"2255",7,277,190465
"2256",8,2366,190465
"2257",10,1262,190465
"2258",11,387,190465
"2259",1,105282,190466
"2260",2,49807,190466
"2261",3,59713,190466
"2262",4,42247,190466
"2263",5,1409,190466
"2264",6,6440,190466
"2265",7,3324,190466
"2266",8,2580,190466
"2267",9,177,190466
"2268",10,4275,190466
"2269",11,1071,190466
"2270",1,100149,190477
"2271",2,3642,190477
"2272",4,1065,190477
"2273",4,1786,190478
"2274",10,126,190478
"2275",1,105282,190485
"2276",2,49807,190485
"2277",3,59713,190485
"2278",4,42247,190485
"2279",5,1409,190485
"2280",6,6440,190485
"2281",7,3324,190485
"2282",8,2580,190485
"2283",9,177,190485
"2284",10,4275,190485
"2285",11,1071,190485
"2286",1,17744,190486
"2287",4,254,190486
"2288",1,105282,190488
"2289",2,29427,190488
"2290",4,22717,190488
"2291",1,4508,190489
"2292",4,250,190489
"2293",4,3111,190721
"2294",10,455,190721
"2295",2,8540,191197
"2296",3,21723,191197
"2297",4,16808,191197
"2298",5,1409,191197
"2299",6,6440,191197
"2300",7,3324,191197
"2301",8,2580,191197
"2302",9,177,191197
"2303",10,4275,191197
"2304",11,1071,191197
"2305",1,199,191214
"2306",4,21170,191214
"2307",5,1409,191214
"2308",10,4275,191214
"2309",11,193,191214
"2310",1,199,191368
"2311",2,10514,191368
"2312",3,12,191368
"2313",4,37553,191368
"2314",5,1409,191368
"2315",7,18,191368
"2316",8,2580,191368
"2317",10,4275,191368
"2318",11,1071,191368
"2319",1,196,191829
"2320",4,5551,191829
"2321",1,203,192941
"2322",2,15762,192941
"2323",3,7756,192941
"2324",4,38235,192941
"2325",5,1409,192941
"2326",7,3064,192941
"2327",8,2580,192941
"2328",10,4273,192941
"2329",11,1071,192941
"2330",1,204,193264
"2331",2,13598,193264
"2332",3,55,193264
"2333",4,38237,193264
"2334",5,1409,193264
"2335",7,35,193264
"2336",8,2580,193264
"2337",10,4275,193264
"2338",11,1071,193264
"2339",1,5,193266
"2340",4,7183,193266
"2341",10,850,193266
"2342",1,249,193269
"2343",2,47516,193269
"2344",3,51091,193269
"2345",4,38237,193269
"2346",5,1409,193269
"2347",6,6440,193269
"2348",7,3324,193269
"2349",8,2580,193269
"2350",9,177,193269
"2351",10,4275,193269
"2352",11,1071,193269
"2353",1,249,193630
"2354",2,47516,193630
"2355",3,19983,193630
"2356",4,38237,193630
"2357",5,1409,193630
"2358",6,8,193630
"2359",7,3258,193630
"2360",8,2580,193630
"2361",9,3,193630
"2362",10,4275,193630
"2363",11,1071,193630
"2364",1,199,193813
"2365",2,48,193813
"2366",4,30855,193813
"2367",5,1409,193813
"2368",8,367,193813
"2369",10,4275,193813
"2370",11,1071,193813
"2371",1,233,194341
"2372",2,21799,194341
"2373",3,9550,194341
"2374",4,38244,194341
"2375",5,1409,194341
"2376",7,3072,194341
"2377",8,2580,194341
"2378",10,4275,194341
"2379",11,1071,194341
"2380",1,55231,19488
"2381",2,16806,19488
"2382",3,39340,19488
"2383",4,42247,19488
"2384",5,1409,19488
"2385",6,4728,19488
"2386",7,3324,19488
"2387",8,2580,19488
"2388",9,177,19488
"2389",10,4275,19488
"2390",11,1071,19488
"2391",1,48106,194992
"2392",2,390,194992
"2393",4,504,194992
"2394",1,22605,194993
"2395",2,20932,194993
"2396",3,15425,194993
"2397",4,42247,194993
"2398",5,1409,194993
"2399",7,3292,194993
"2400",8,2580,194993
"2401",10,4275,194993
"2402",11,1071,194993
"2403",1,105282,194995
"2404",2,49807,194995
"2405",3,59713,194995
"2406",4,42247,194995
"2407",5,1409,194995
"2408",6,6251,194995
"2409",7,3324,194995
"2410",8,2580,194995
"2411",9,177,194995
"2412",10,4275,194995
"2413",11,1071,194995
"2414",1,105282,194997
"2415",2,49807,194997
"2416",3,59713,194997
"2417",4,42247,194997
"2418",5,1409,194997
"2419",6,6440,194997
"2420",7,3324,194997
"2421",8,2580,194997
"2422",9,177,194997
"2423",10,4275,194997
"2424",11,1071,194997
"2425",1,59607,195001
"2426",2,16165,195001
"2427",4,9102,195001
"2428",1,105282,195038
"2429",2,49807,195038
"2430",3,59713,195038
"2431",4,42247,195038
"2432",5,1409,195038
"2433",6,6440,195038
"2434",7,3324,195038
"2435",8,2580,195038
"2436",9,177,195038
"2437",10,4275,195038
"2438",11,1071,195038
"2439",1,204,195075
"2440",2,18966,195075
"2441",3,585,195075
"2442",4,38237,195075
"2443",5,1409,195075
"2444",7,42,195075
"2445",8,2580,195075
"2446",10,4275,195075
"2447",11,1071,195075
"2448",1,105282,195091
"2449",2,49807,195091
"2450",3,59713,195091
"2451",4,42247,195091
"2452",5,1409,195091
"2453",6,6423,195091
"2454",7,3324,195091
"2455",8,2580,195091
"2456",9,177,195091
"2457",10,4275,195091
"2458",11,1071,195091
"2459",1,249,195098
"2460",2,47516,195098
"2461",3,51088,195098
"2462",4,38236,195098
"2463",5,1409,195098
"2464",6,6438,195098
"2465",7,3323,195098
"2466",8,2580,195098
"2467",9,177,195098
"2468",10,4273,195098
"2469",11,1071,195098
"2470",1,32145,195838
"2471",2,3141,195838
"2472",4,6539,195838
"2473",1,64953,195840
"2474",2,2849,195840
"2475",4,3321,195840
"2476",1,57895,195852
"2477",2,18554,195852
"2478",4,4126,195852
"2479",1,199,198558
"2480",2,7477,198558
"2481",3,57,198558
"2482",4,37880,198558
"2483",5,1409,198558
"2484",8,2489,198558
"2485",10,4275,198558
"2486",11,1071,198558
"2487",1,199,198561
"2488",2,4733,198561
"2489",4,37678,198561
"2490",5,1409,198561
"2491",8,1860,198561
"2492",10,4275,198561
"2493",11,1071,198561
"2494",1,98510,198566
"2495",2,35678,198566
"2496",4,6733,198566
"2497",1,105282,198571
"2498",2,49807,198571
"2499",3,59713,198571
"2500",4,42247,198571
"2501",5,1409,198571
"2502",6,6440,198571
"2503",7,3324,198571
"2504",8,2580,198571
"2505",9,177,198571
"2506",10,4275,198571
"2507",11,1071,198571
"2508",1,105244,198575
"2509",2,35936,198575
"2510",3,304,198575
"2511",4,19963,198575
"2512",8,1,198575
"2513",1,7368,198578
"2514",2,49704,198578
"2515",3,49916,198578
"2516",4,40046,198578
"2517",6,321,198578
"2518",7,1563,198578
"2519",8,1851,198578
"2520",10,1897,198578
"2521",11,231,198578
"2522",1,51397,198579
"2523",2,1080,198579
"2524",4,2986,198579
"2525",1,249,198581
"2526",2,47516,198581
"2527",3,6206,198581
"2528",4,38235,198581
"2529",5,1409,198581
"2530",7,744,198581
"2531",8,2580,198581
"2532",10,4275,198581
"2533",11,1071,198581
"2534",1,31514,198594
"2535",2,7776,198594
"2536",4,5470,198594
"2537",1,99973,198595
"2538",2,2289,198595
"2539",4,3086,198595
"2540",1,2705,198596
"2541",2,1333,198596
"2542",4,9709,198596
"2543",1,7883,198597
"2544",2,5357,198597
"2545",4,8555,198597
"2546",1,105026,198598
"2547",2,2292,198598
"2548",4,4013,198598
"2549",1,105282,198611
"2550",2,49807,198611
"2551",3,59713,198611
"2552",4,42247,198611
"2553",5,1409,198611
"2554",6,6440,198611
"2555",7,3324,198611
"2556",8,2580,198611
"2557",9,177,198611
"2558",10,4275,198611
"2559",11,1071,198611
"2560",1,105282,198612
"2561",2,49807,198612
"2562",3,59713,198612
"2563",4,42247,198612
"2564",5,1409,198612
