"","year","stock","indicator","value"
"321",2015,"Haddock - Gulf of Maine","b_bmsy",2.23000001907349
"322",2015,"Ocean pout - Northwestern Atlantic Coast","b_bmsy",0.0590000003576279
"323",2015,"Pollock - Gulf of Maine / Georges Bank","b_bmsy",1.47000002861023
"324",2015,"Red hake - Gulf of Maine / Northern Georges Bank","b_bmsy",1.39800000190735
"325",2015,"Red hake - Southern Georges Bank / Mid-Atlantic","b_bmsy",0.607999980449677
"326",2015,"White hake - Gulf of Maine / Georges Bank","b_bmsy",0.879999995231628
"327",2015,"Windowpane - Gulf of Maine / Georges Bank","b_bmsy",0.340000003576279
"328",2015,"Windowpane - Southern New England / Mid-Atlantic","b_bmsy",1.66999995708466
"329",2015,"Winter flounder - Georges Bank","b_bmsy",0.430000007152557
"330",2015,"Winter flounder - Southern New England / Mid-Atlantic","b_bmsy",0.230000004172325
"331",2015,"Witch flounder - Northwestern Atlantic Coast","b_bmsy",0.219999998807907
"332",2015,"Yellowtail flounder - Cape Cod / Gulf of Maine","b_bmsy",0.159999996423721
"333",2015,"Yellowtail flounder - Southern New England / Mid-Atlantic","b_bmsy",0.259999990463257
"334",2015,"Barndoor skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",0.898000001907349
"335",2015,"Clearnose skate - Southern New England / Mid-Atlantic | Asmt & Status","b_bmsy",1.16700005531311
"336",2015,"Little skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",1.09800004959106
"337",2015,"Rosette skate - Southern New England / Mid-Atlantic | Asmt & Status","b_bmsy",1
"338",2015,"Smooth skate - Gulf of Maine | Asmt & Status","b_bmsy",0.703999996185303
"339",2015,"Thorny skate - Gulf of Maine | Asmt & Status","b_bmsy",0.0309999994933605
"340",2015,"Winter skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",0.903999984264374
"341",2016,"Atlantic salmon - Gulf of Maine | Asmt & Status","b_bmsy",0.146999999880791
"342",2016,"Barndoor skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",1.00999999046326
"343",2016,"Clearnose skate - Southern New England / Mid-Atlantic | Asmt & Status","b_bmsy",1.10000002384186
"344",2016,"Little skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",0.910000026226044
"345",2016,"Rosette skate - Southern New England / Mid-Atlantic | Asmt & Status","b_bmsy",1.05999994277954
"346",2016,"Smooth skate - Gulf of Maine | Asmt & Status","b_bmsy",0.769999980926514
"347",2016,"Thorny skate - Gulf of Maine | Asmt & Status","b_bmsy",0.0410000011324883
"348",2016,"Winter skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",0.939999997615814
"349",2017,"Atlantic salmon - Gulf of Maine | Asmt & Status","b_bmsy",0.146999999880791
"350",2017,"Acadian redfish - Gulf of Maine / Georges Bank","b_bmsy",1.45200002193451
"351",2017,"American plaice - Gulf of Maine / Georges Bank","b_bmsy",0.989000022411346
"352",2017,"Atlantic wolffish - Gulf of Maine / Georges Bank","b_bmsy",0.404000014066696
"353",2017,"Haddock - Georges Bank","b_bmsy",2.78299999237061
"354",2017,"Haddock - Gulf of Maine","b_bmsy",7.06500005722046
"355",2017,"Ocean pout - Northwestern Atlantic Coast","b_bmsy",0.0450000017881393
"356",2017,"Pollock - Gulf of Maine / Georges Bank","b_bmsy",1.74300003051758
"357",2017,"Red hake - Gulf of Maine / Northern Georges Bank","b_bmsy",2.01999998092651
"358",2017,"Red hake - Southern Georges Bank / Mid-Atlantic","b_bmsy",0.372999995946884
"359",2017,"Silver hake - Gulf of Maine / Northern Georges Bank","b_bmsy",3.1029999256134
"360",2017,"Silver hake - Southern Georges Bank / Mid-Atlantic | Asmt & Status","b_bmsy",0.635999977588654
"361",2017,"White hake - Gulf of Maine / Georges Bank","b_bmsy",0.686999976634979
"362",2017,"Windowpane - Gulf of Maine / Georges Bank","b_bmsy",0.174999997019768
"363",2017,"Windowpane - Southern New England / Mid-Atlantic","b_bmsy",1.29999995231628
"364",2017,"Winter flounder - Georges Bank","b_bmsy",0.518999993801117
"365",2017,"Winter flounder - Southern New England / Mid-Atlantic","b_bmsy",0.177000001072884
"366",2017,"Yellowtail flounder - Cape Cod / Gulf of Maine","b_bmsy",0.256999999284744
"367",2017,"Yellowtail flounder - Southern New England / Mid-Atlantic","b_bmsy",0.0820000022649765
"368",2017,"Barndoor skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",1.00999999046326
"369",2017,"Clearnose skate - Southern New England / Mid-Atlantic | Asmt & Status","b_bmsy",0.893999993801117
"370",2017,"Little skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",0.910000026226044
"371",2017,"Rosette skate - Southern New England / Mid-Atlantic | Asmt & Status","b_bmsy",1.05999994277954
"372",2017,"Smooth skate - Gulf of Maine | Asmt & Status","b_bmsy",0.925999999046326
"373",2017,"Thorny skate - Gulf of Maine | Asmt & Status","b_bmsy",0.0410000011324883
"374",2017,"Winter skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",0.939999997615814
"375",2018,"Atlantic herring - Northwestern Atlantic Coast","b_bmsy",0.749000012874603
"376",2018,"Sea scallop - Northwestern Atlantic Coast","b_bmsy",2.71799993515015
"377",2018,"Barndoor skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",1.00999999046326
"378",2018,"Little skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",0.763000011444092
"379",2018,"Smooth skate - Gulf of Maine | Asmt & Status","b_bmsy",1.05599999427795
"380",2018,"Thorny skate - Gulf of Maine | Asmt & Status","b_bmsy",0.0419999994337559
"381",2018,"Winter skate - Georges Bank / Southern New England | Asmt & Status","b_bmsy",1.25800001621246
"382",2005,"Goosefish - Gulf of Maine / Northern Georges Bank","b_bmsy",0.810000002384186
"383",2005,"Goosefish - Southern Georges Bank / Mid-Atlantic","b_bmsy",0.503000020980835
"384",2006,"Goosefish - Gulf of Maine / Northern Georges Bank","b_bmsy",0.479999989271164
"385",2006,"Goosefish - Southern Georges Bank / Mid-Atlantic","b_bmsy",0.419999986886978
"386",2007,"Goosefish - Gulf of Maine / Northern Georges Bank","b_bmsy",1.28999996185303
"387",2007,"Goosefish - Southern Georges Bank / Mid-Atlantic","b_bmsy",1.11000001430511
"388",2008,"Spiny dogfish - Atlantic Coast","b_bmsy",1.1599999666214
"389",2010,"Goosefish - Gulf of Maine / Northern Georges Bank","b_bmsy",1.24800002574921
"390",2010,"Goosefish - Southern Georges Bank / Mid-Atlantic","b_bmsy",1.76199996471405
"391",2010,"Spiny dogfish - Atlantic Coast","b_bmsy",1.02499997615814
"392",2011,"Spiny dogfish - Atlantic Coast","b_bmsy",1.06400001049042
"393",2013,"Goosefish - Gulf of Maine / Northern Georges Bank","b_bmsy",1.31299996376038
"394",2013,"Goosefish - Southern Georges Bank / Mid-Atlantic","b_bmsy",1.54999995231628
"395",2013,"Spiny dogfish - Atlantic Coast","b_bmsy",1.35399997234344
"396",2015,"Spiny dogfish - Atlantic Coast","b_bmsy",0.873000025749207
"397",2016,"Goosefish - Gulf of Maine / Northern Georges Bank","b_bmsy",1.31299996376038
"398",2016,"Goosefish - Southern Georges Bank / Mid-Atlantic","b_bmsy",1.54999995231628
"399",2016,"Spiny dogfish - Atlantic Coast","b_bmsy",0.873000025749207
"400",2018,"Spiny dogfish - Atlantic Coast","b_bmsy",0.670000016689301
"401",2004,"Black sea bass - Mid-Atlantic Coast","b_bmsy",1.46000003814697
"402",2004,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.63400000333786
"403",2005,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","b_bmsy",3.5699999332428
"404",2005,"Bluefish - Atlantic Coast","b_bmsy",0.709999978542328
"405",2005,"Scup - Atlantic Coast","b_bmsy",0.25
"406",2005,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.592999994754791
"407",2005,"Tilefish - Mid-Atlantic Coast","b_bmsy",0.720000028610229
"408",2006,"Atlantic surfclam - Mid-Atlantic Coast","b_bmsy",1.29999995231628
"409",2006,"Ocean quahog - Atlantic Coast","b_bmsy",1.52999997138977
"410",2006,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.519999980926514
"411",2007,"Bluefish - Atlantic Coast","b_bmsy",0.949999988079071
"412",2007,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.469999998807907
"413",2008,"Bluefish - Atlantic Coast","b_bmsy",1.0460000038147
"414",2008,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.722000002861023
"415",2009,"Atlantic surfclam - Mid-Atlantic Coast","b_bmsy",1.61699998378754
"416",2009,"Ocean quahog - Atlantic Coast","b_bmsy",1.62300002574921
"417",2009,"Bluefish - Atlantic Coast","b_bmsy",1.11300003528595
"418",2009,"Black sea bass - Mid-Atlantic Coast","b_bmsy",1.02799999713898
"419",2009,"Scup - Atlantic Coast","b_bmsy",2.04299998283386
"420",2009,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.765999972820282
"421",2009,"Tilefish - Mid-Atlantic Coast","b_bmsy",1.04499995708466
"422",2010,"Bluefish - Atlantic Coast","b_bmsy",1.06099998950958
"423",2010,"Black sea bass - Mid-Atlantic Coast","b_bmsy",1.0349999666214
"424",2010,"Scup - Atlantic Coast","b_bmsy",1.67900002002716
"425",2010,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.889999985694885
"426",2011,"Longfin inshore squid - Georges Bank / Cape Hatteras | Asmt & Status","b_bmsy",1.28400003910065
"427",2011,"Bluefish - Atlantic Coast","b_bmsy",0.953999996185303
"428",2011,"Black sea bass - Mid-Atlantic Coast","b_bmsy",1.11099994182587
"429",2011,"Scup - Atlantic Coast","b_bmsy",2.0239999294281
"430",2011,"Summer flounder - Mid-Atlantic Coast","b_bmsy",1.00300002098083
"431",2012,"Bluefish - Atlantic Coast","b_bmsy",0.903999984264374
"432",2012,"Black sea bass - Mid-Atlantic Coast","b_bmsy",1.02400004863739
"433",2012,"Scup - Atlantic Coast","b_bmsy",2.06900000572205
"434",2012,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.949000000953674
"435",2013,"Atlantic surfclam - Mid-Atlantic Coast","b_bmsy",1.0900000333786
"436",2013,"Ocean quahog - Atlantic Coast","b_bmsy",1.71200001239777
"437",2013,"Bluefish - Atlantic Coast","b_bmsy",0.856000006198883
"438",2013,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.820999979972839
"439",2014,"Butterfish - Gulf of Maine / Cape Hatteras","b_bmsy",1.74199998378754
"440",2014,"Bluefish - Atlantic Coast","b_bmsy",0.841000020503998
"441",2014,"Tilefish - Mid-Atlantic Coast","b_bmsy",1.01499998569489
"442",2015,"Ocean quahog - Atlantic Coast","b_bmsy",1.71200001239777
"443",2015,"Bluefish - Atlantic Coast","b_bmsy",0.777999997138977
"444",2015,"Scup - Atlantic Coast","b_bmsy",2.09500002861023
"445",2015,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.646000027656555
"446",2016,"Atlantic surfclam - Mid-Atlantic Coast","b_bmsy",2.53999996185303
"447",2016,"Ocean quahog - Atlantic Coast","b_bmsy",1.71200001239777
"448",2016,"Bluefish - Atlantic Coast","b_bmsy",0.777999997138977
"449",2016,"Summer flounder - Mid-Atlantic Coast","b_bmsy",0.580999970436096
"450",2016,"Tilefish - Mid-Atlantic Coast","b_bmsy",1.01499998569489
"451",2017,"Butterfish - Gulf of Maine / Cape Hatteras","b_bmsy",1.41100001335144
"452",2017,"Longfin inshore squid - Georges Bank / Cape Hatteras | Asmt & Status","b_bmsy",1.7389999628067
"453",2017,"Ocean quahog - Atlantic Coast","b_bmsy",1.63300001621246
"454",2017,"Scup - Atlantic Coast","b_bmsy",2.06100010871887
"455",2017,"Tilefish - Mid-Atlantic Coast","b_bmsy",0.89300000667572
"456",2018,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","b_bmsy",0.221000000834465
"457",2018,"Ocean quahog - Atlantic Coast","b_bmsy",1.71200001239777
