"","commonname","stocklong","year","score","bPrime","fPrime","b_bmsy","f_fmsy","basis","gapfilled"
"232","Weakfish","Weakfish Atlantic Coast",2015,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"233","Weakfish","Weakfish Atlantic Coast",2016,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"234","Weakfish","Weakfish Atlantic Coast",2017,0.16332645625,0.16332645625,NA,0.130661165,NA,"B_Bmsy only",1
"235","white marlin","White marlin Atlantic",2000,0,0.3668064675,0,0.293445174,2.07524076533333,"F_Fmsy, B_Bmsy",1
"236","white marlin","White marlin Atlantic",2001,0,0.3668064675,0,0.293445174,2.07524076533333,"F_Fmsy, B_Bmsy",0
"237","white marlin","White marlin Atlantic",2002,0,0.3451289475,0,0.276103158,1.88740875433333,"F_Fmsy, B_Bmsy",0
"238","white marlin","White marlin Atlantic",2003,0,0.3559677075,0,0.284774166,1.58748344666667,"F_Fmsy, B_Bmsy",0
"239","white marlin","White marlin Atlantic",2004,0,0.40845012625,0,0.326760101,1.43600601866667,"F_Fmsy, B_Bmsy",0
"240","white marlin","White marlin Atlantic",2005,0,0.42898672375,0,0.343189379,1.248174008,"F_Fmsy, B_Bmsy",0
"241","white marlin","White marlin Atlantic",2006,0,0.43526179625,0,0.348209437,1.05125335133333,"F_Fmsy, B_Bmsy",0
"242","white marlin","White marlin Atlantic",2007,0,0.4706303825,0,0.376504306,0.954307797333333,"F_Fmsy, B_Bmsy",0
"243","white marlin","White marlin Atlantic",2008,0,0.4466710175,0,0.357336814,0.939160054333333,"F_Fmsy, B_Bmsy",0
"244","white marlin","White marlin Atlantic",2009,0,0.40845012625,0,0.326760101,1.07548973966667,"F_Fmsy, B_Bmsy",0
"245","white marlin","White marlin Atlantic",2010,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",0
"246","white marlin","White marlin Atlantic",2011,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"247","white marlin","White marlin Atlantic",2012,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"248","white marlin","White marlin Atlantic",2013,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"249","white marlin","White marlin Atlantic",2014,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"250","white marlin","White marlin Atlantic",2015,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"251","white marlin","White marlin Atlantic",2016,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"252","white marlin","White marlin Atlantic",2017,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"253","Yellowfin tuna","Yellowfin tuna Atlantic",2000,0.716328125,0.99375,0.720833333333334,0.795,1.40666666666667,"F_Fmsy, B_Bmsy",1
"254","Yellowfin tuna","Yellowfin tuna Atlantic",2001,0.716328125,0.99375,0.720833333333334,0.795,1.40666666666667,"F_Fmsy, B_Bmsy",0
"255","Yellowfin tuna","Yellowfin tuna Atlantic",2002,0.470625,0.94125,0.5,0.753,1.44333333333333,"F_Fmsy, B_Bmsy",0
"256","Yellowfin tuna","Yellowfin tuna Atlantic",2003,0.391,0.92,0.425,0.736,1.44666666666667,"F_Fmsy, B_Bmsy",0
"257","Yellowfin tuna","Yellowfin tuna Atlantic",2004,0.49315625,0.9175,0.5375,0.734,1.35,"F_Fmsy, B_Bmsy",0
"258","Yellowfin tuna","Yellowfin tuna Atlantic",2005,0.640166666666666,0.92,0.695833333333333,0.736,1.23,"F_Fmsy, B_Bmsy",0
"259","Yellowfin tuna","Yellowfin tuna Atlantic",2006,0.870296875,0.95375,0.9125,0.763,1.14666666666667,"F_Fmsy, B_Bmsy",0
"260","Yellowfin tuna","Yellowfin tuna Atlantic",2007,0.9825,0.9825,1,0.786,1.032,"F_Fmsy, B_Bmsy",0
"261","Yellowfin tuna","Yellowfin tuna Atlantic",2008,1,1,1,0.823,1.012,"F_Fmsy, B_Bmsy",0
"262","Yellowfin tuna","Yellowfin tuna Atlantic",2009,1,1,1,0.846,1.00866666666667,"F_Fmsy, B_Bmsy",0
"263","Yellowfin tuna","Yellowfin tuna Atlantic",2010,1,1,1,0.861,1.02333333333333,"F_Fmsy, B_Bmsy",0
"264","Yellowfin tuna","Yellowfin tuna Atlantic",2011,1,1,1,0.883,0.985666666666667,"F_Fmsy, B_Bmsy",0
"265","Yellowfin tuna","Yellowfin tuna Atlantic",2012,1,1,1,0.913,0.930333333333333,"F_Fmsy, B_Bmsy",0
"266","Yellowfin tuna","Yellowfin tuna Atlantic",2013,1,1,1,0.942,0.868,"F_Fmsy, B_Bmsy",0
"267","Yellowfin tuna","Yellowfin tuna Atlantic",2014,1,1,1,0.98,0.822333333333333,"F_Fmsy, B_Bmsy",0
"268","Yellowfin tuna","Yellowfin tuna Atlantic",2015,1,1,1,0.98,0.822333333333333,"F_Fmsy, B_Bmsy",1
"269","Yellowfin tuna","Yellowfin tuna Atlantic",2016,1,1,1,0.98,0.822333333333333,"F_Fmsy, B_Bmsy",1
"270","Yellowfin tuna","Yellowfin tuna Atlantic",2017,1,1,1,0.98,0.822333333333333,"F_Fmsy, B_Bmsy",1
